TRIAL TRIAL_TYPE CUE_ONSET CUE_DUR FIX_ONSET FIX_DUR PRB_ONSET PRB_DUR FB_TYPE FB_ONSET FB_DUR PRB_HIT PRB_RT MISS_RSN
1 LgReward 0.062 2 2.012 1.5 3.511 0.337 You did not earn $5! 3.928 1.613 0 0 You pressed too slow!
2 LgReward 5.528 2 7.511 4 11.51 0.337 You earn $5! 11.927 1.613 1 313 Correct Response!
3 SmallReward 13.543 2 15.51 2.5 18.01 0.337 You earn $0.20! 18.426 1.613 1 285 Correct Response!
4 SmallReward 20.026 2 22.009 4 26.009 0.317 You earn $0.20! 26.408 1.633 1 278 Correct Response!
5 LgReward 28.025 2 30.008 2 32.008 0.317 You earn $5! 32.391 1.633 1 295 Correct Response!
6 Triangle 34.041 2 36.007 3 39.007 0.317 No money at stake! 39.407 1.633 1 279 Correct Response!
7 SmallPun 41.04 2 43.006 1.5 44.506 0.317 You keep $0.20! 44.906 1.633 1 272 Correct Response!
8 LgPun 46.539 2 48.506 2 50.505 0.287 You lose $5! 50.872 1.663 0 0 You pressed too slow!
9 LgReward 52.522 2 54.505 3 57.505 0.287 You did not earn $5! 57.871 1.663 0 0 You pressed too slow!
10 LgPun 59.521 2 61.504 2 63.504 0.287 You keep $5! 63.87 1.663 1 270 Correct Response!
11 Triangle 65.52 2 67.503 4 71.503 0.267 No money at stake! 71.853 1.683 0 0 You pressed too slow!
12 SmallPun 73.519 2 75.502 3.5 79.002 0.267 You keep $0.20! 79.352 1.683 1 252 Correct Response!
13 SmallPun 81.018 2 83.001 1.5 84.501 0.267 You lose $0.20! 84.851 1.683 0 0 You pressed too slow!
14 LgPun 86.517 2 88.501 1.5 90 0.267 You lose $5! 90.35 1.683 0 0 You pressed too slow!
15 SmallReward 92.017 2 94 2 96 0.307 You earn $0.20! 96.383 1.643 1 285 Correct Response!
16 SmallPun 98.016 2 99.999 2 101.999 0.307 You lose $0.20! 102.382 1.643 0 0 You pressed too soon!
17 LgPun 104.015 2 105.998 1.5 107.498 0.307 You lose $5! 107.881 1.643 0 0 You pressed too slow!
18 LgReward 109.515 2 111.498 3.5 114.997 0.347 You earn $5! 115.414 1.603 1 280 Correct Response!
