TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
LargeLoss	0.054	2	2.004	2.5	4.504	0.226	4.804	1.724	You lose $5!	You pressed too soon!	0	0
LargeGain	6.57	2	8.503	1.5	10.003	0.226	10.303	1.724	You did not earn $5!	You pressed too slow!	0	0
LargeLoss	12.019	2	14.002	1.5	15.502	0.226	15.802	1.724	You lose $5!	You pressed too soon!	0	0
SmallGain	17.551	2	19.501	2.0	21.501	0.296	21.867	1.654	You did not earn $0.20!	You pressed too soon!	0	0
NoMoneyStake	23.55	2	25.5	2.0	27.5	0.296	27.866	1.654	No money at stake!	Correct Response!	1	266
SmallGain	29.516	2	31.499	1.5	32.999	0.296	33.365	1.654	You earn $0.20!	Correct Response!	1	286
NoMoneyStake	35.015	2	36.998	1.5	38.498	0.296	38.864	1.654	No money at stake!	Correct Response!	1	267
LargeLoss	40.514	2	42.497	1.5	43.997	0.296	44.363	1.654	You keep $5!	Correct Response!	1	272
LargeGain	46.013	2	47.996	2.0	49.996	0.336	50.412	1.614	You earn $5!	Correct Response!	1	280
SmallLoss	52.045	2	53.995	4.0	57.994	0.336	58.411	1.614	You keep $0.20!	Correct Response!	1	274
LargeLoss	60.011	2	61.994	1.5	63.493	0.336	63.91	1.614	You lose $5!	You pressed too slow!	0	0
SmallGain	65.51	2	67.493	1.5	68.993	0.316	69.392	1.634	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	71.009	2	72.992	4.0	76.991	0.316	77.375	1.634	You earn $5!	Correct Response!	1	275
NoMoneyStake	79.007	2	80.99	1.5	82.49	0.316	82.89	1.634	No money at stake!	You pressed too slow!	0	0
LargeLoss	84.506	2	86.489	2.0	88.489	0.316	88.872	1.634	You keep $5!	Correct Response!	1	265
NoMoneyStake	90.505	2	92.488	3.0	95.488	0.296	95.855	1.654	No money at stake!	You pressed too slow!	0	0
SmallLoss	97.504	2	99.487	1.5	100.987	0.296	101.354	1.654	You lose $0.20!	You pressed too slow!	0	0
NoMoneyStake	103.003	2	104.986	3.5	108.486	0.296	108.852	1.654	No money at stake!	Correct Response!	1	290
LargeLoss	110.502	2	112.485	3.0	115.484	0.296	115.851	1.654	You keep $5!	Correct Response!	1	284
LargeGain	117.501	2	119.484	1.5	120.983	0.296	121.35	1.654	You did not earn $5!	You pressed too slow!	0	0
LargeLoss	123.0	2	124.983	1.5	126.483	0.316	126.866	1.634	You lose $5!	You pressed too slow!	0	0
LargeGain	128.499	2	130.482	1.5	131.982	0.316	132.365	1.634	You earn $5!	Correct Response!	1	288
LargeGain	133.998	2	135.981	1.5	137.481	0.316	137.881	1.634	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	139.497	2	141.48	1.5	142.98	0.356	143.413	1.594	No money at stake!	Correct Response!	1	282
SmallGain	144.996	2	146.979	3.5	150.478	0.356	150.912	1.594	You earn $0.20!	Correct Response!	1	335
SmallLoss	152.495	2	154.478	2.0	156.477	0.356	156.911	1.594	You lose $0.20!	You pressed too slow!	0	0
SmallGain	158.494	2	160.477	2.5	162.976	0.356	163.409	1.594	You earn $0.20!	Correct Response!	1	284
SmallLoss	164.992	2	166.976	2.5	169.475	0.376	169.925	1.574	You keep $0.20!	Correct Response!	1	313
