TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
LargeLoss	0.031	2	1.997	2.5	4.497	0.338	4.913	1.612	You lose $5!	You pressed too slow!	0	0
LargeGain	6.513	2	8.496	1.5	9.996	0.338	10.412	1.612	You earn $5!	Correct Response!	1	323
LargeLoss	12.012	2	13.995	1.5	15.495	0.338	15.912	1.612	You keep $5!	Correct Response!	1	280
SmallGain	17.511	2	19.494	2.0	21.494	0.318	21.894	1.632	You earn $0.20!	Correct Response!	1	305
NoMoneyStake	23.51	2	25.493	2.0	27.493	0.318	27.893	1.632	No money at stake!	You pressed too slow!	0	0
SmallGain	29.509	2	31.492	1.5	32.992	0.318	33.392	1.632	You earn $0.20!	Correct Response!	1	238
NoMoneyStake	35.009	2	36.992	1.5	38.491	0.318	38.891	1.632	No money at stake!	Correct Response!	1	299
LargeLoss	40.508	2	42.491	1.5	43.99	0.318	44.39	1.632	You keep $5!	Correct Response!	1	295
LargeGain	46.007	2	47.99	2.0	49.99	0.288	50.356	1.662	You earn $5!	Correct Response!	1	287
SmallLoss	52.006	2	53.989	4.0	57.988	0.288	58.355	1.662	You lose $0.20!	You pressed too soon!	0	0
LargeLoss	60.005	2	61.988	1.5	63.487	0.288	63.854	1.662	You lose $5!	You pressed too slow!	0	0
SmallGain	65.504	2	67.487	1.5	68.986	0.268	69.336	1.682	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	71.003	2	72.986	4.0	76.985	0.268	77.335	1.682	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	79.002	2	80.985	1.5	82.484	0.268	82.834	1.682	No money at stake!	You pressed too slow!	0	0
LargeLoss	84.501	2	86.484	2.0	88.483	0.268	88.833	1.682	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	90.5	2	92.483	3.0	95.482	0.318	95.882	1.632	No money at stake!	You pressed too soon!	0	0
SmallLoss	97.499	2	99.482	1.5	100.981	0.318	101.381	1.632	You keep $0.20!	Correct Response!	1	301
NoMoneyStake	102.998	2	104.981	3.5	108.48	0.318	108.88	1.632	No money at stake!	Correct Response!	1	306
LargeLoss	110.497	2	112.48	3.0	115.479	0.318	115.879	1.632	You keep $5!	Correct Response!	1	314
LargeGain	117.495	2	119.478	1.5	120.978	0.318	121.361	1.632	You earn $5!	Correct Response!	1	295
LargeLoss	122.995	2	124.978	1.5	126.477	0.338	126.894	1.612	You keep $5!	Correct Response!	1	308
LargeGain	128.494	2	130.477	1.5	131.976	0.338	132.393	1.612	You earn $5!	Correct Response!	1	296
LargeGain	133.993	2	135.976	1.5	137.476	0.338	137.892	1.612	You earn $5!	Correct Response!	1	260
NoMoneyStake	139.492	2	141.475	1.5	142.975	0.288	143.341	1.662	No money at stake!	You pressed too slow!	0	0
SmallGain	144.991	2	146.974	3.5	150.474	0.288	150.84	1.662	You earn $0.20!	Correct Response!	1	285
SmallLoss	152.49	2	154.473	2.0	156.473	0.288	156.839	1.662	You keep $0.20!	Correct Response!	1	286
SmallGain	158.489	2	160.472	2.5	162.972	0.288	163.338	1.662	You did not earn $0.20!	You pressed too slow!	0	0
SmallLoss	164.988	2	166.971	2.5	169.471	0.258	169.804	1.692	You lose $0.20!	You pressed too slow!	0	0
NoMoneyStake	171.487	2	173.47	4.0	177.469	0.258	177.802	1.692	No money at stake!	You pressed too slow!	0	0
LargeLoss	179.486	2	181.469	3.5	184.968	0.258	185.301	1.692	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	186.984	2	188.967	1.5	190.467	0.258	190.8	1.692	No money at stake!	You pressed too slow!	0	0
LargeGain	192.484	2	194.467	3.0	197.466	0.258	197.799	1.692	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	199.482	2	201.465	2.5	203.965	0.298	204.332	1.652	No money at stake!	You pressed too slow!	0	0
NoMoneyStake	205.981	2	207.964	2.0	209.964	0.298	210.331	1.652	No money at stake!	Correct Response!	1	288
SmallGain	211.98	2	213.963	1.5	215.463	0.298	215.83	1.652	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	217.48	2	219.463	2.0	221.462	0.298	221.829	1.652	You keep $5!	Correct Response!	1	277
SmallGain	223.479	2	225.462	3.0	228.461	0.298	228.828	1.652	You did not earn $0.20!	You pressed too soon!	0	0
LargeGain	230.477	2	232.46	3.5	235.96	0.348	236.377	1.602	You earn $5!	Correct Response!	1	283
SmallLoss	237.976	2	239.959	2.0	241.959	0.348	242.376	1.602	You keep $0.20!	Correct Response!	1	323
SmallGain	243.975	2	245.958	4.0	249.958	0.348	250.374	1.602	You earn $0.20!	Correct Response!	1	316
SmallLoss	251.974	2	253.957	1.5	255.457	0.328	255.857	1.622	You keep $0.20!	Correct Response!	1	313
SmallGain	257.473	2	259.456	2.0	261.456	0.328	261.856	1.622	You earn $0.20!	Correct Response!	1	297
SmallGain	263.472	2	265.455	1.5	266.955	0.328	267.355	1.622	You did not earn $0.20!	You pressed too slow!	0	0
SmallLoss	268.971	2	270.954	1.5	272.454	0.298	272.821	1.652	You lose $0.20!	You pressed too slow!	0	0
SmallLoss	274.47	2	276.453	1.5	277.953	0.298	278.32	1.652	You keep $0.20!	Correct Response!	1	279
LargeGain	279.97	2	281.953	2.0	283.952	0.298	284.319	1.652	You earn $5!	Correct Response!	1	288
LargeLoss	285.969	2	287.952	4.0	291.951	0.278	292.301	1.672	You lose $5!	You pressed too slow!	0	0
SmallLoss	293.967	2	295.95	3.0	298.95	0.278	299.3	1.672	You lose $0.20!	You pressed too slow!	0	0
LargeGain	300.966	2	302.949	2.5	305.449	0.278	305.799	1.672	You did not earn $5!	You pressed too slow!	0	0
SmallLoss	307.465	2	309.448	3.5	312.948	0.318	313.348	1.632	You keep $0.20!	Correct Response!	1	314
