TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
LargeLoss	0.044	2	2.01	1.5	3.51	0.303	3.894	1.647	You lose $5!	You pressed too slow!	0	0
SmallGain	5.56	2	7.51	3.5	11.009	0.303	11.393	1.647	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	13.026	2	15.009	3.0	18.008	0.303	18.392	1.647	You keep $5!	Correct Response!	1	295
NoMoneyStake	20.058	2	22.008	1.5	23.508	0.343	23.924	1.607	No money at stake!	Correct Response!	1	307
NoMoneyStake	25.524	2	27.507	3.5	31.007	0.343	31.423	1.607	No money at stake!	Correct Response!	1	320
LargeLoss	33.023	2	35.006	1.5	36.506	0.343	36.923	1.607	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	38.523	2	40.506	1.5	42.005	0.343	42.422	1.607	No money at stake!	Correct Response!	1	162
LargeLoss	44.022	2	46.005	4.0	50.004	0.343	50.421	1.607	You keep $5!	Correct Response!	1	283
LargeLoss	52.021	2	54.004	3.5	57.503	0.343	57.92	1.607	You keep $5!	Correct Response!	1	298
LargeGain	59.553	2	61.503	3.0	64.503	0.363	64.936	1.587	You earn $5!	Correct Response!	1	287
LargeGain	66.519	2	68.502	1.5	70.002	0.363	70.435	1.587	You earn $5!	Correct Response!	1	300
NoMoneyStake	72.018	2	74.001	2.0	76.001	0.363	76.434	1.587	No money at stake!	Correct Response!	1	293
SmallLoss	78.034	2	80.001	1.5	81.5	0.363	81.934	1.587	You keep $0.20!	Correct Response!	1	306
SmallLoss	83.517	2	85.5	1.5	87.0	0.333	87.416	1.617	You keep $0.20!	Correct Response!	1	326
LargeLoss	89.016	2	90.999	2.5	93.499	0.333	93.899	1.617	You keep $5!	Correct Response!	1	299
LargeLoss	95.515	2	97.498	2.0	99.498	0.333	99.898	1.617	You keep $5!	Correct Response!	1	307
SmallGain	101.515	2	103.498	1.5	104.997	0.283	105.364	1.667	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	107.014	2	108.997	3.5	112.496	0.283	112.863	1.667	You did not earn $5!	You pressed too slow!	0	0
SmallLoss	114.513	2	116.496	3.0	119.496	0.283	119.862	1.667	You lose $0.20!	You pressed too slow!	0	0
SmallLoss	121.512	2	123.495	2.0	125.495	0.303	125.878	1.647	You keep $0.20!	Correct Response!	1	262
LargeLoss	127.511	2	129.494	1.5	130.994	0.303	131.377	1.647	You keep $5!	Correct Response!	1	291
LargeGain	133.011	2	134.994	2.0	136.993	0.303	137.377	1.647	You earn $5!	Correct Response!	1	276
SmallLoss	139.01	2	140.993	3.5	144.492	0.323	144.892	1.627	You keep $0.20!	Correct Response!	1	312
SmallGain	146.509	2	148.492	2.0	150.492	0.323	150.892	1.627	You earn $0.20!	Correct Response!	1	296
NoMoneyStake	152.508	2	154.491	2.5	156.991	0.323	157.391	1.627	No money at stake!	Correct Response!	1	285
NoMoneyStake	159.007	2	160.99	4.0	164.99	0.323	165.39	1.627	No money at stake!	Correct Response!	1	318
SmallGain	167.006	2	168.989	3.0	171.989	0.323	172.389	1.627	You earn $0.20!	Correct Response!	1	319
LargeGain	174.005	2	175.988	2.0	177.988	0.273	178.338	1.677	You did not earn $5!	You pressed too slow!	0	0
LargeGain	180.005	2	181.988	1.5	183.487	0.273	183.837	1.677	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	185.504	2	187.487	1.5	188.987	0.273	189.337	1.677	No money at stake!	You pressed too slow!	0	0
NoMoneyStake	191.003	2	192.986	2.0	194.986	0.273	195.336	1.677	No money at stake!	Correct Response!	1	257
SmallLoss	197.002	2	198.986	2.0	200.985	0.273	201.335	1.677	You lose $0.20!	You pressed too slow!	0	0
NoMoneyStake	203.002	2	204.985	1.5	206.485	0.293	206.851	1.657	No money at stake!	You pressed too slow!	0	0
LargeGain	208.501	2	210.484	1.5	211.984	0.293	212.351	1.657	You earn $5!	Correct Response!	1	267
NoMoneyStake	214.0	2	215.983	3.0	218.983	0.293	219.35	1.657	No money at stake!	Correct Response!	1	268
SmallGain	220.999	2	222.983	2.0	224.982	0.293	225.349	1.657	You earn $0.20!	Correct Response!	1	260
SmallLoss	226.999	2	228.982	1.5	230.482	0.293	230.848	1.657	You keep $0.20!	Correct Response!	1	256
SmallGain	232.498	2	234.481	1.5	235.981	0.313	236.364	1.637	You earn $0.20!	Correct Response!	1	277
LargeGain	237.997	2	239.98	4.0	243.98	0.313	244.363	1.637	You earn $5!	Correct Response!	1	302
LargeGain	245.996	2	247.979	2.5	250.479	0.313	250.862	1.637	You did not earn $5!	You pressed too slow!	0	0
SmallGain	252.495	2	254.479	4.0	258.478	0.283	258.845	1.667	You did not earn $0.20!	You pressed too slow!	0	0
SmallGain	260.494	2	262.477	1.5	263.977	0.283	264.344	1.667	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	265.994	2	267.977	1.5	269.477	0.283	269.827	1.667	You lose $5!	You pressed too slow!	0	0
SmallLoss	271.493	2	273.476	2.5	275.976	0.323	276.376	1.627	You keep $0.20!	Correct Response!	1	289
SmallGain	277.992	2	279.975	1.5	281.475	0.323	281.875	1.627	You earn $0.20!	Correct Response!	1	310
LargeGain	283.491	2	285.475	1.5	286.974	0.323	287.374	1.627	You earn $5!	Correct Response!	1	277
SmallLoss	288.991	2	290.974	4.0	294.973	0.343	295.39	1.607	You keep $0.20!	Correct Response!	1	300
LargeLoss	296.99	2	298.973	2.0	300.973	0.343	301.389	1.607	You keep $5!	Correct Response!	1	284
SmallGain	302.989	2	304.972	2.5	307.472	0.343	307.888	1.607	You earn $0.20!	Correct Response!	1	337
SmallLoss	309.488	2	311.471	1.5	312.971	0.293	313.338	1.657	You lose $0.20!	You pressed too slow!	0	0
