TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
SmallLoss	0.025	2	2.008	2.0	4.008	0.323	4.408	1.627	You keep $0.20!	Correct Response!	1	319
LargeGain	6.024	2	8.007	4.0	12.006	0.323	12.406	1.627	You did not earn $5!	You pressed too slow!	0	0
SmallLoss	14.023	2	16.006	3.0	19.005	0.323	19.405	1.627	You lose $0.20!	You pressed too soon!	0	0
SmallGain	21.021	2	23.004	2.0	25.004	0.363	25.437	1.587	You earn $0.20!	Correct Response!	1	322
LargeLoss	27.02	2	29.003	2.0	31.003	0.363	31.436	1.587	You keep $5!	Correct Response!	1	323
NoMoneyStake	33.019	2	35.002	2.5	37.502	0.363	37.935	1.587	No money at stake!	Correct Response!	1	295
SmallGain	39.518	2	41.501	2.5	44.001	0.363	44.434	1.587	You earn $0.20!	Correct Response!	1	292
SmallGain	46.017	2	48.0	1.5	49.5	0.343	49.916	1.607	You earn $0.20!	Correct Response!	1	336
LargeGain	51.516	2	53.499	1.5	54.999	0.343	55.415	1.607	You earn $5!	Correct Response!	1	301
SmallLoss	57.015	2	58.998	2.0	60.998	0.343	61.414	1.607	You keep $0.20!	Correct Response!	1	285
LargeGain	63.014	2	64.997	2.5	67.497	0.293	67.863	1.657	You earn $5!	Correct Response!	1	266
LargeLoss	69.513	2	71.496	3.5	74.995	0.293	75.362	1.657	You lose $5!	You pressed too slow!	0	0
SmallLoss	77.012	2	78.995	3.5	82.494	0.293	82.861	1.657	You keep $0.20!	Correct Response!	1	292
NoMoneyStake	84.51	2	86.493	1.5	87.993	0.263	88.326	1.687	No money at stake!	You pressed too slow!	0	0
LargeLoss	90.009	2	91.992	4.0	95.992	0.263	96.325	1.687	You lose $5!	You pressed too slow!	0	0
