TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
NoMoneyStake	0.018	2	2.001	2.0	4.001	0.249	4.334	1.701	No money at stake!	Correct Response!	1	244
NoMoneyStake	6.017	2	8.0	1.5	9.5	0.249	9.833	1.701	No money at stake!	You pressed too slow!	0	0
LargeLoss	11.516	2	13.499	2.5	15.999	0.249	16.315	1.701	You keep $5!	Correct Response!	1	206
NoMoneyStake	18.015	2	19.998	1.5	21.498	0.249	21.831	1.701	No money at stake!	You pressed too slow!	0	0
LargeGain	23.514	2	25.497	1.5	26.997	0.249	27.313	1.701	You earn $5!	Correct Response!	1	230
SmallLoss	29.013	2	30.996	1.5	32.496	0.249	32.812	1.701	You keep $0.20!	Correct Response!	1	219
LargeLoss	34.512	2	36.495	4.0	40.494	0.199	40.761	1.751	You lose $5!	You pressed too soon!	0	0
NoMoneyStake	42.511	2	44.494	3.5	47.993	0.199	48.276	1.751	No money at stake!	You pressed too slow!	0	0
SmallGain	50.009	2	51.992	2.5	54.492	0.199	54.775	1.751	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	56.508	2	58.491	2.0	60.491	0.199	60.758	1.751	You lose $5!	You pressed too slow!	0	0
SmallLoss	62.507	2	64.49	1.5	65.99	0.219	66.29	1.731	You lose $0.20!	You pressed too slow!	0	0
SmallGain	68.006	2	69.989	3.0	72.989	0.219	73.289	1.731	You did not earn $0.20!	You pressed too soon!	0	0
LargeLoss	75.005	2	76.988	1.5	78.488	0.219	78.788	1.731	You keep $5!	Correct Response!	1	214
SmallGain	80.504	2	82.487	1.5	83.987	0.269	84.337	1.681	You earn $0.20!	Correct Response!	1	237
SmallGain	86.003	2	87.986	2.0	89.986	0.269	90.336	1.681	You earn $0.20!	Correct Response!	1	218
LargeLoss	92.002	2	93.985	2.0	95.985	0.269	96.335	1.681	You keep $5!	Correct Response!	1	229
NoMoneyStake	98.001	2	99.984	2.5	102.484	0.249	102.817	1.701	No money at stake!	You pressed too slow!	0	0
LargeLoss	104.5	2	106.483	1.5	107.983	0.249	108.299	1.701	You lose $5!	You pressed too slow!	0	0
LargeGain	109.999	2	111.982	3.5	115.481	0.249	115.798	1.701	You earn $5!	Correct Response!	1	231
LargeGain	117.498	2	119.481	1.5	120.98	0.249	121.314	1.701	You did not earn $5!	You pressed too slow!	0	0
LargeLoss	122.997	2	124.98	3.0	127.979	0.229	128.279	1.721	You keep $5!	Correct Response!	1	215
SmallLoss	129.996	2	131.979	2.0	133.978	0.229	134.278	1.721	You lose $0.20!	You pressed too slow!	0	0
SmallGain	135.994	2	137.977	3.5	141.477	0.229	141.777	1.721	You earn $0.20!	Correct Response!	1	220
LargeGain	143.493	2	145.476	2.5	147.976	0.249	148.309	1.701	You did not earn $5!	You pressed too slow!	0	0
SmallGain	149.992	2	151.975	4.0	155.974	0.249	156.291	1.701	You earn $0.20!	Correct Response!	1	222
SmallLoss	157.991	2	159.974	4.0	163.973	0.249	164.29	1.701	You keep $0.20!	Correct Response!	1	229
LargeGain	165.989	2	167.972	2.0	169.972	0.229	170.272	1.721	You did not earn $5!	You pressed too slow!	0	0
LargeGain	171.988	2	173.971	3.0	176.971	0.229	177.271	1.721	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	178.987	2	180.97	4.0	184.969	0.229	185.269	1.721	No money at stake!	You pressed too soon!	0	0
LargeLoss	186.986	2	188.969	1.5	190.468	0.229	190.768	1.721	You lose $5!	You pressed too slow!	0	0
SmallGain	192.485	2	194.468	1.5	195.967	0.269	196.317	1.681	You earn $0.20!	Correct Response!	1	247
LargeGain	197.984	2	199.967	1.5	201.466	0.269	201.816	1.681	You earn $5!	Correct Response!	1	259
LargeGain	203.483	2	205.466	4.0	209.465	0.269	209.815	1.681	You earn $5!	Correct Response!	1	264
SmallLoss	211.481	2	213.464	3.5	216.964	0.289	217.33	1.661	You keep $0.20!	Correct Response!	1	282
NoMoneyStake	218.98	2	220.963	1.5	222.463	0.289	222.829	1.661	No money at stake!	You pressed too slow!	0	0
NoMoneyStake	224.479	2	226.462	2.0	228.462	0.289	228.828	1.661	No money at stake!	Correct Response!	1	236
SmallLoss	230.478	2	232.461	2.0	234.461	0.289	234.827	1.661	You keep $0.20!	Correct Response!	1	246
LargeLoss	236.477	2	238.46	1.5	239.96	0.289	240.326	1.661	You keep $5!	Correct Response!	1	231
LargeLoss	241.976	2	243.959	3.5	247.458	0.239	247.775	1.711	You keep $5!	Correct Response!	1	216
SmallLoss	249.475	2	251.458	3.0	254.457	0.239	254.774	1.711	You lose $0.20!	You pressed too slow!	0	0
LargeGain	256.474	2	258.457	2.0	260.456	0.239	260.773	1.711	You did not earn $5!	You pressed too slow!	0	0
SmallLoss	262.473	2	264.456	1.5	265.955	0.219	266.255	1.731	You lose $0.20!	You pressed too slow!	0	0
SmallGain	267.972	2	269.955	1.5	271.454	0.219	271.754	1.731	You did not earn $0.20!	You pressed too slow!	0	0
SmallGain	273.471	2	275.454	1.5	276.953	0.219	277.253	1.731	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	278.97	2	280.953	1.5	282.452	0.269	282.802	1.681	You earn $5!	Correct Response!	1	203
NoMoneyStake	284.469	2	286.452	1.5	287.951	0.269	288.301	1.681	No money at stake!	Correct Response!	1	242
SmallLoss	289.968	2	291.951	1.5	293.451	0.269	293.8	1.681	You keep $0.20!	Correct Response!	1	195
SmallLoss	295.467	2	297.45	2.5	299.949	0.269	300.299	1.681	You lose $0.20!	You pressed too soon!	0	0
NoMoneyStake	301.966	2	303.949	3.0	306.948	0.309	307.331	1.641	No money at stake!	Correct Response!	1	230
SmallGain	308.964	2	310.947	2.0	312.947	0.309	313.33	1.641	You earn $0.20!	Correct Response!	1	267
