TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
SmallLoss	0.021	2	2.004	1.5	3.504	0.35	3.937	1.6	You lose $0.20!	You pressed too slow!	0	0
LargeLoss	5.52	2	7.503	3.5	11.003	0.35	11.419	1.6	You keep $5!	Correct Response!	1	284
NoMoneyStake	13.019	2	15.002	2.5	17.501	0.35	17.935	1.6	No money at stake!	Correct Response!	1	313
LargeLoss	19.518	2	21.501	3.0	24.5	0.35	24.917	1.6	You keep $5!	Correct Response!	1	290
SmallGain	26.517	2	28.5	4.0	32.499	0.33	32.899	1.62	You earn $0.20!	Correct Response!	1	274
LargeGain	34.515	2	36.498	1.5	37.998	0.33	38.398	1.62	You did not earn $5!	You pressed too slow!	0	0
SmallLoss	40.014	2	41.997	4.0	45.996	0.33	46.396	1.62	You lose $0.20!	You pressed too soon!	0	0
SmallGain	48.013	2	49.996	2.0	51.995	0.35	52.412	1.6	You earn $0.20!	Correct Response!	1	345
SmallLoss	54.012	2	55.995	1.5	57.494	0.35	57.928	1.6	You lose $0.20!	You pressed too slow!	0	0
SmallLoss	59.511	2	61.494	3.0	64.493	0.35	64.927	1.6	You keep $0.20!	Correct Response!	1	294
LargeGain	66.51	2	68.493	4.0	72.492	0.37	72.942	1.58	You earn $5!	Correct Response!	1	318
LargeGain	74.508	2	76.491	2.5	78.991	0.37	79.441	1.58	You earn $5!	Correct Response!	1	339
NoMoneyStake	81.007	2	82.99	1.5	84.49	0.37	84.94	1.58	No money at stake!	Correct Response!	1	367
LargeGain	86.506	2	88.489	1.5	89.989	0.37	90.439	1.58	You did not earn $5!	You pressed too slow!	0	0
SmallGain	92.005	2	93.988	1.5	95.488	0.35	95.921	1.6	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	97.504	2	99.487	1.5	100.987	0.35	101.404	1.6	You keep $5!	Correct Response!	1	317
SmallGain	103.003	2	104.986	2.5	107.486	0.35	107.902	1.6	You earn $0.20!	Correct Response!	1	306
SmallGain	109.502	2	111.485	3.0	114.485	0.33	114.885	1.62	You earn $0.20!	Correct Response!	1	306
NoMoneyStake	116.501	2	118.484	2.0	120.484	0.33	120.884	1.62	No money at stake!	Correct Response!	1	323
SmallGain	122.5	2	124.483	3.5	127.982	0.33	128.382	1.62	You earn $0.20!	Correct Response!	1	312
LargeLoss	129.999	2	131.982	2.0	133.981	0.33	134.381	1.62	You lose $5!	You pressed too slow!	0	0
