TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
SmallLoss	0.043	2	2.009	1.5	3.509	0.291	3.876	1.659	You lose $0.20!	You pressed too slow!	0	0
LargeLoss	5.542	2	7.509	1.5	9.008	0.291	9.375	1.659	You lose $5!	You pressed too soon!	0	0
NoMoneyStake	11.058	2	13.008	3.5	16.507	0.291	16.874	1.659	No money at stake!	You pressed too slow!	0	0
NoMoneyStake	18.524	2	20.507	1.5	22.006	0.291	22.373	1.659	No money at stake!	You pressed too slow!	0	0
LargeGain	24.04	2	26.006	3.5	29.505	0.291	29.872	1.659	You did not earn $5!	You pressed too soon!	0	0
SmallGain	31.538	2	33.505	3.0	36.504	0.361	36.938	1.589	You earn $0.20!	Correct Response!	1	342
SmallLoss	38.521	2	40.504	1.5	42.004	0.361	42.437	1.589	You keep $0.20!	Correct Response!	1	315
SmallGain	44.02	2	46.003	1.5	47.503	0.361	47.936	1.589	You earn $0.20!	Correct Response!	1	279
LargeGain	49.519	2	51.502	3.0	54.502	0.381	54.952	1.569	You earn $5!	Correct Response!	1	328
LargeLoss	56.518	2	58.501	1.5	60.001	0.381	60.451	1.569	You lose $5!	You pressed too slow!	0	0
SmallGain	62.017	2	64.001	2.0	66.0	0.381	66.45	1.569	You earn $0.20!	Correct Response!	1	309
LargeGain	68.017	2	70.0	2.0	71.999	0.351	72.416	1.599	You earn $5!	Correct Response!	1	190
NoMoneyStake	74.016	2	75.999	2.5	78.499	0.351	78.932	1.599	No money at stake!	Correct Response!	1	298
LargeGain	80.515	2	82.498	1.5	83.998	0.351	84.431	1.599	You did not earn $5!	You pressed too soon!	0	0
LargeLoss	86.014	2	87.997	2.5	90.497	0.351	90.93	1.599	You keep $5!	Correct Response!	1	331
SmallGain	92.513	2	94.496	1.5	95.996	0.331	96.396	1.619	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	98.012	2	99.995	1.5	101.495	0.331	101.895	1.619	You earn $5!	Correct Response!	1	309
SmallLoss	103.512	2	105.495	3.5	108.994	0.331	109.394	1.619	You keep $0.20!	Correct Response!	1	314
LargeLoss	111.011	2	112.994	1.5	114.493	0.311	114.877	1.639	You lose $5!	You pressed too slow!	0	0
LargeLoss	116.51	2	118.493	3.5	121.992	0.311	122.376	1.639	You lose $5!	You pressed too slow!	0	0
SmallGain	124.009	2	125.992	2.5	128.491	0.311	128.875	1.639	You earn $0.20!	Correct Response!	1	304
LargeLoss	130.508	2	132.491	2.0	134.491	0.331	134.891	1.619	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	136.507	2	138.49	2.0	140.49	0.331	140.89	1.619	No money at stake!	You pressed too slow!	0	0
LargeLoss	142.506	2	144.489	4.0	148.489	0.331	148.889	1.619	You keep $5!	Correct Response!	1	297
LargeLoss	150.505	2	152.488	2.0	154.488	0.331	154.888	1.619	You lose $5!	You pressed too slow!	0	0
SmallLoss	156.504	2	158.487	1.5	159.987	0.371	160.437	1.579	You keep $0.20!	Correct Response!	1	279
LargeLoss	162.003	2	163.986	3.0	166.986	0.371	167.436	1.579	You keep $5!	Correct Response!	1	295
LargeGain	169.002	2	170.985	2.0	172.985	0.371	173.435	1.579	You earn $5!	Correct Response!	1	320
NoMoneyStake	175.002	2	176.985	1.5	178.484	0.351	178.918	1.599	No money at stake!	Correct Response!	1	285
NoMoneyStake	180.501	2	182.484	2.0	184.484	0.351	184.917	1.599	No money at stake!	Correct Response!	1	317
SmallGain	186.5	2	188.483	4.0	192.482	0.351	192.899	1.599	You earn $0.20!	Correct Response!	1	286
NoMoneyStake	194.499	2	196.482	4.0	200.481	0.351	200.915	1.599	No money at stake!	Correct Response!	1	319
SmallGain	202.498	2	204.481	3.5	207.98	0.351	208.397	1.599	You earn $0.20!	Correct Response!	1	324
NoMoneyStake	209.997	2	211.98	1.5	213.479	0.351	213.913	1.599	No money at stake!	You pressed too slow!	0	0
SmallGain	215.496	2	217.479	1.5	218.979	0.351	219.412	1.599	You earn $0.20!	Correct Response!	1	292
SmallLoss	220.995	2	222.978	4.0	226.978	0.301	227.361	1.649	You keep $0.20!	Correct Response!	1	293
NoMoneyStake	228.994	2	230.977	1.5	232.477	0.301	232.86	1.649	No money at stake!	You pressed too slow!	0	0
SmallLoss	234.493	2	236.476	2.0	238.476	0.301	238.859	1.649	You keep $0.20!	Correct Response!	1	299
LargeGain	240.492	2	242.475	2.5	244.975	0.301	245.358	1.649	You did not earn $5!	You pressed too slow!	0	0
LargeGain	246.991	2	248.975	1.5	250.474	0.271	250.824	1.679	You did not earn $5!	You pressed too slow!	0	0
LargeLoss	252.491	2	254.474	1.5	255.974	0.271	256.323	1.679	You lose $5!	You pressed too slow!	0	0
SmallLoss	257.99	2	259.973	2.0	261.973	0.271	262.323	1.679	You lose $0.20!	You pressed too slow!	0	0
LargeGain	263.989	2	265.972	1.5	267.472	0.311	267.855	1.639	You did not earn $5!	You pressed too slow!	0	0
SmallLoss	269.488	2	271.471	1.5	272.971	0.311	273.354	1.639	You keep $0.20!	Correct Response!	1	282
SmallGain	274.987	2	276.971	1.5	278.47	0.311	278.854	1.639	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	280.487	2	282.47	4.0	286.469	0.361	286.902	1.589	You earn $5!	Correct Response!	1	304
NoMoneyStake	288.486	2	290.469	3.0	293.468	0.361	293.902	1.589	No money at stake!	Correct Response!	1	297
SmallLoss	295.485	2	297.468	3.0	300.467	0.361	300.901	1.589	You keep $0.20!	Correct Response!	1	297
SmallLoss	302.484	2	304.467	2.5	306.966	0.361	307.4	1.589	You keep $0.20!	Correct Response!	1	326
SmallGain	308.983	2	310.966	2.0	312.965	0.341	313.382	1.609	You did not earn $0.20!	You pressed too slow!	0	0
