TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
SmallLoss	0.016	2	1.999	1.5	3.499	0.324	3.899	1.626	You keep $0.20!	Correct Response!	1	268
LargeLoss	5.515	2	7.498	1.5	8.998	0.324	9.398	1.626	You keep $5!	Correct Response!	1	168
NoMoneyStake	11.014	2	12.997	3.5	16.496	0.324	16.896	1.626	No money at stake!	You pressed too soon!	0	0
NoMoneyStake	18.513	2	20.496	1.5	21.996	0.324	22.395	1.626	No money at stake!	You pressed too slow!	0	0
LargeGain	24.012	2	25.995	3.5	29.494	0.324	29.894	1.626	You did not earn $5!	You pressed too soon!	0	0
SmallGain	31.511	2	33.494	3.0	36.493	0.304	36.876	1.646	You earn $0.20!	Correct Response!	1	279
SmallLoss	38.509	2	40.492	1.5	41.992	0.304	42.375	1.646	You lose $0.20!	You pressed too slow!	0	0
SmallGain	44.008	2	45.991	1.5	47.491	0.304	47.874	1.646	You earn $0.20!	Correct Response!	1	281
LargeGain	49.507	2	51.49	3.0	54.49	0.284	54.856	1.666	You did not earn $5!	You pressed too soon!	0	0
LargeLoss	56.506	2	58.489	1.5	59.989	0.284	60.356	1.666	You lose $5!	You pressed too slow!	0	0
SmallGain	62.005	2	63.988	2.0	65.988	0.284	66.354	1.666	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	68.004	2	69.987	2.0	71.987	0.324	72.387	1.626	You earn $5!	Correct Response!	1	255
NoMoneyStake	74.003	2	75.986	2.5	78.486	0.324	78.886	1.626	No money at stake!	Correct Response!	1	315
LargeGain	80.502	2	82.485	1.5	83.985	0.324	84.385	1.626	You earn $5!	Correct Response!	1	296
LargeLoss	86.001	2	87.984	2.5	90.484	0.324	90.884	1.626	You lose $5!	You pressed too soon!	0	0
SmallGain	92.5	2	94.483	1.5	95.983	0.364	96.416	1.586	You earn $0.20!	Correct Response!	1	289
LargeGain	97.999	2	99.982	1.5	101.482	0.364	101.915	1.586	You earn $5!	Correct Response!	1	286
SmallLoss	103.498	2	105.481	3.5	108.98	0.364	109.414	1.586	You lose $0.20!	You pressed too soon!	0	0
LargeLoss	110.997	2	112.98	1.5	114.479	0.344	114.896	1.606	You lose $5!	You pressed too slow!	0	0
LargeLoss	116.496	2	118.479	3.5	121.978	0.344	122.395	1.606	You keep $5!	Correct Response!	1	340
