TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
LargeGain	0.012	2	2.012	1.5	3.511	0.357	3.945	1.593	You did not earn $5!	You pressed too slow!	0	0
LargeGain	5.528	2	7.511	4.0	11.51	0.357	11.943	1.593	You earn $5!	Correct Response!	1	297
SmallGain	13.526	2	15.509	2.5	18.009	0.357	18.442	1.593	You earn $0.20!	Correct Response!	1	317
SmallGain	20.025	2	22.008	4.0	26.007	0.337	26.424	1.613	You earn $0.20!	Correct Response!	1	319
LargeGain	28.024	2	30.007	2.0	32.006	0.337	32.423	1.613	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	34.023	2	36.006	3.0	39.005	0.337	39.422	1.613	No money at stake!	Correct Response!	1	312
SmallLoss	41.021	2	43.004	1.5	44.504	0.337	44.921	1.613	You lose $0.20!	You pressed too slow!	0	0
LargeLoss	46.521	2	48.504	2.0	50.503	0.357	50.936	1.593	You keep $5!	Correct Response!	1	285
LargeGain	52.519	2	54.503	3.0	57.502	0.357	57.935	1.593	You earn $5!	Correct Response!	1	334
LargeLoss	59.518	2	61.501	2.0	63.501	0.357	63.934	1.593	You keep $5!	Correct Response!	1	302
NoMoneyStake	65.517	2	67.5	4.0	71.5	0.337	71.916	1.613	No money at stake!	You pressed too slow!	0	0
SmallLoss	73.516	2	75.499	3.5	78.998	0.337	79.415	1.613	You keep $0.20!	Correct Response!	1	300
SmallLoss	81.015	2	82.998	1.5	84.497	0.337	84.914	1.613	You lose $0.20!	You pressed too slow!	0	0
LargeLoss	86.514	2	88.497	1.5	89.996	0.337	90.413	1.613	You keep $5!	Correct Response!	1	326
SmallGain	92.013	2	93.996	2.0	95.995	0.307	96.379	1.643	You did not earn $0.20!	You pressed too slow!	0	0
SmallLoss	98.012	2	99.995	2.0	101.994	0.307	102.378	1.643	You lose $0.20!	You pressed too slow!	0	0
LargeLoss	104.011	2	105.994	1.5	107.493	0.307	107.877	1.643	You lose $5!	You pressed too slow!	0	0
LargeGain	109.51	2	111.493	3.5	114.992	0.347	115.409	1.603	You earn $5!	Correct Response!	1	312
NoMoneyStake	117.008	2	118.991	1.5	120.491	0.347	120.908	1.603	No money at stake!	You pressed too slow!	0	0
SmallLoss	122.507	2	124.49	2.0	126.49	0.347	126.907	1.603	You keep $0.20!	Correct Response!	1	309
NoMoneyStake	128.506	2	130.489	2.0	132.489	0.347	132.906	1.603	No money at stake!	You pressed too slow!	0	0
