TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
SmallLoss	0.043	2	2.01	1.5	3.509	0.323	3.909	1.627	You lose $0.20!	You pressed too slow!	0	0
LargeLoss	5.542	2	7.509	1.5	9.008	0.323	9.408	1.627	You keep $5!	Correct Response!	1	303
NoMoneyStake	11.041	2	13.008	3.5	16.507	0.323	16.907	1.627	No money at stake!	You pressed too soon!	0	0
NoMoneyStake	18.523	2	20.506	1.5	22.006	0.323	22.406	1.627	No money at stake!	You pressed too slow!	0	0
LargeGain	24.039	2	26.006	3.5	29.505	0.323	29.905	1.627	You earn $5!	Correct Response!	1	308
SmallGain	31.555	2	33.504	3.0	36.504	0.303	36.887	1.647	You did not earn $0.20!	You pressed too slow!	0	0
SmallLoss	38.52	2	40.503	1.5	42.003	0.303	42.386	1.647	You lose $0.20!	You pressed too slow!	0	0
SmallGain	44.019	2	46.002	1.5	47.502	0.303	47.885	1.647	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	49.518	2	51.501	3.0	54.501	0.343	54.917	1.607	You earn $5!	Correct Response!	1	278
LargeLoss	56.517	2	58.5	1.5	60.0	0.343	60.416	1.607	You lose $5!	You pressed too slow!	0	0
SmallGain	62.016	2	63.999	2.0	65.999	0.343	66.415	1.607	You earn $0.20!	Correct Response!	1	300
LargeGain	68.015	2	69.998	2.0	71.998	0.383	72.447	1.567	You earn $5!	Correct Response!	1	324
NoMoneyStake	74.014	2	75.997	2.5	78.496	0.383	78.946	1.567	No money at stake!	Correct Response!	1	354
LargeGain	80.513	2	82.496	1.5	83.995	0.383	84.462	1.567	You did not earn $5!	You pressed too slow!	0	0
LargeLoss	86.012	2	87.995	2.5	90.494	0.383	90.944	1.567	You keep $5!	Correct Response!	1	339
SmallGain	92.511	2	94.494	1.5	95.993	0.363	96.427	1.587	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	98.01	2	99.993	1.5	101.492	0.363	101.926	1.587	You earn $5!	Correct Response!	1	324
SmallLoss	103.509	2	105.492	3.5	108.991	0.363	109.424	1.587	You lose $0.20!	You pressed too soon!	0	0
LargeLoss	111.007	2	112.99	1.5	114.49	0.383	114.94	1.567	You lose $5!	You pressed too slow!	0	0
LargeLoss	116.506	2	118.489	3.5	121.989	0.383	122.439	1.567	You keep $5!	Correct Response!	1	354
SmallGain	124.005	2	125.988	2.5	128.488	0.383	128.954	1.567	You earn $0.20!	Correct Response!	1	338
LargeLoss	130.504	2	132.487	2.0	134.487	0.403	134.97	1.547	You keep $5!	Correct Response!	1	319
NoMoneyStake	136.503	2	138.486	2.0	140.486	0.403	140.969	1.547	No money at stake!	You pressed too slow!	0	0
LargeLoss	142.502	2	144.485	4.0	148.484	0.403	148.968	1.547	You keep $5!	Correct Response!	1	273
LargeLoss	150.501	2	152.484	2.0	154.483	0.403	154.966	1.547	You keep $5!	Correct Response!	1	337
SmallLoss	156.5	2	158.483	1.5	159.982	0.373	160.432	1.577	You lose $0.20!	You pressed too slow!	0	0
LargeLoss	161.999	2	163.982	3.0	166.981	0.373	167.431	1.577	You keep $5!	Correct Response!	1	318
LargeGain	168.997	2	170.98	2.0	172.98	0.373	173.43	1.577	You earn $5!	Correct Response!	1	351
NoMoneyStake	174.996	2	176.979	1.5	178.479	0.343	178.896	1.607	No money at stake!	You pressed too slow!	0	0
NoMoneyStake	180.495	2	182.478	2.0	184.478	0.343	184.895	1.607	No money at stake!	You pressed too slow!	0	0
SmallGain	186.494	2	188.477	4.0	192.477	0.343	192.893	1.607	You earn $0.20!	Correct Response!	1	293
NoMoneyStake	194.493	2	196.476	4.0	200.475	0.343	200.892	1.607	No money at stake!	You pressed too slow!	0	0
SmallGain	202.492	2	204.475	3.5	207.974	0.343	208.391	1.607	You did not earn $0.20!	You pressed too slow!	0	0
NoMoneyStake	209.99	2	211.973	1.5	213.473	0.343	213.89	1.607	No money at stake!	You pressed too slow!	0	0
SmallGain	215.489	2	217.472	1.5	218.972	0.343	219.389	1.607	You did not earn $0.20!	You pressed too slow!	0	0
SmallLoss	220.988	2	222.971	4.0	226.971	0.363	227.404	1.587	You keep $0.20!	Correct Response!	1	324
NoMoneyStake	228.987	2	230.97	1.5	232.47	0.363	232.903	1.587	No money at stake!	You pressed too slow!	0	0
SmallLoss	234.486	2	236.469	2.0	238.469	0.363	238.902	1.587	You lose $0.20!	You pressed too slow!	0	0
LargeGain	240.485	2	242.468	2.5	244.968	0.363	245.401	1.587	You earn $5!	Correct Response!	1	342
LargeGain	246.984	2	248.967	1.5	250.467	0.383	250.917	1.567	You earn $5!	Correct Response!	1	331
LargeLoss	252.483	2	254.466	1.5	255.966	0.383	256.416	1.567	You keep $5!	Correct Response!	1	375
SmallLoss	257.982	2	259.965	2.0	261.965	0.383	262.431	1.567	You lose $0.20!	You pressed too slow!	0	0
LargeGain	263.981	2	265.964	1.5	267.464	0.363	267.897	1.587	You did not earn $5!	You pressed too slow!	0	0
SmallLoss	269.48	2	271.463	1.5	272.963	0.363	273.396	1.587	You keep $0.20!	Correct Response!	1	321
SmallGain	274.979	2	276.962	1.5	278.462	0.363	278.895	1.587	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	280.478	2	282.461	4.0	286.46	0.383	286.91	1.567	You earn $5!	Correct Response!	1	303
NoMoneyStake	288.477	2	290.46	3.0	293.459	0.383	293.926	1.567	No money at stake!	You pressed too slow!	0	0
SmallLoss	295.475	2	297.458	3.0	300.458	0.383	300.925	1.567	You lose $0.20!	You pressed too slow!	0	0
SmallLoss	302.474	2	304.457	2.5	306.957	0.383	307.423	1.567	You keep $0.20!	Correct Response!	1	365
SmallGain	308.973	2	310.956	2.0	312.956	0.403	313.439	1.547	You earn $0.20!	Correct Response!	1	341
