TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
LargeGain	0.023	2	2.006	1.5	3.505	0.272	3.855	1.678	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	5.522	2	7.505	2.5	10.004	0.272	10.354	1.678	No money at stake!	You pressed too slow!	0	0
SmallLoss	12.021	2	14.004	1.5	15.503	0.272	15.853	1.678	You lose $0.20!	You pressed too slow!	0	0
LargeLoss	17.52	2	19.503	2.5	22.002	0.272	22.352	1.678	You keep $5!	Correct Response!	1	268
NoMoneyStake	24.019	2	26.002	1.5	27.501	0.312	27.885	1.638	No money at stake!	You pressed too slow!	0	0
SmallGain	29.518	2	31.501	2.0	33.5	0.312	33.883	1.638	You earn $0.20!	Correct Response!	1	267
SmallLoss	35.517	2	37.5	3.5	40.999	0.312	41.382	1.638	You keep $0.20!	Correct Response!	1	277
NoMoneyStake	43.015	2	44.998	1.5	46.498	0.312	46.881	1.638	No money at stake!	Correct Response!	1	282
SmallGain	48.514	2	50.497	1.5	51.997	0.312	52.38	1.638	You earn $0.20!	Correct Response!	1	271
LargeGain	54.013	2	55.996	2.0	57.996	0.292	58.363	1.658	You earn $5!	Correct Response!	1	271
NoMoneyStake	60.012	2	61.995	2.0	63.995	0.292	64.362	1.658	No money at stake!	You pressed too slow!	0	0
SmallGain	66.011	2	67.994	1.5	69.494	0.292	69.861	1.658	You did not earn $0.20!	You pressed too slow!	0	0
SmallLoss	71.51	2	73.493	4.0	77.493	0.292	77.859	1.658	You lose $0.20!	You pressed too slow!	0	0
NoMoneyStake	79.509	2	81.492	1.5	82.992	0.272	83.342	1.678	No money at stake!	You pressed too slow!	0	0
LargeLoss	85.008	2	86.991	1.5	88.491	0.272	88.841	1.678	You lose $5!	You pressed too slow!	0	0
SmallGain	90.507	2	92.49	3.5	95.989	0.272	96.339	1.678	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	98.006	2	99.989	3.0	102.988	0.272	103.338	1.678	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	105.005	2	106.987	1.5	108.487	0.322	108.887	1.628	No money at stake!	You pressed too slow!	0	0
LargeGain	110.504	2	112.487	3.5	115.986	0.322	116.386	1.628	You earn $5!	Correct Response!	1	301
LargeLoss	118.002	2	119.985	1.5	121.485	0.322	121.885	1.628	You keep $5!	Correct Response!	1	306
SmallGain	123.501	2	125.484	1.5	126.984	0.322	127.384	1.628	You earn $0.20!	Correct Response!	1	302
SmallGain	129.0	2	130.983	2.0	132.983	0.342	133.4	1.608	You earn $0.20!	Correct Response!	1	287
LargeLoss	134.999	2	136.982	2.0	138.982	0.342	139.399	1.608	You keep $5!	Correct Response!	1	279
SmallLoss	140.998	2	142.981	1.5	144.481	0.342	144.898	1.608	You lose $0.20!	You pressed too slow!	0	0
LargeGain	146.497	2	148.48	4.0	152.48	0.312	152.863	1.638	You earn $5!	Correct Response!	1	309
SmallGain	154.496	2	156.479	2.5	158.979	0.312	159.362	1.638	You earn $0.20!	Correct Response!	1	281
NoMoneyStake	160.995	2	162.978	4.0	166.977	0.312	167.36	1.638	No money at stake!	Correct Response!	1	306
SmallLoss	168.993	2	170.976	2.0	172.976	0.312	173.359	1.638	You lose $0.20!	You pressed too slow!	0	0
SmallGain	174.992	2	176.975	3.0	179.975	0.292	180.342	1.658	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	181.991	2	183.974	1.5	185.474	0.292	185.841	1.658	You did not earn $5!	You pressed too slow!	0	0
SmallLoss	187.49	2	189.473	2.0	191.473	0.292	191.84	1.658	You lose $0.20!	You pressed too slow!	0	0
LargeLoss	193.489	2	195.472	2.0	197.472	0.332	197.872	1.618	You keep $5!	Correct Response!	1	265
LargeGain	199.488	2	201.471	3.0	204.471	0.332	204.871	1.618	You earn $5!	Correct Response!	1	290
NoMoneyStake	206.487	2	208.47	3.5	211.969	0.332	212.369	1.618	No money at stake!	Correct Response!	1	287
NoMoneyStake	213.986	2	215.969	3.0	218.968	0.332	219.368	1.618	No money at stake!	Correct Response!	1	320
LargeLoss	220.984	2	222.967	1.5	224.467	0.332	224.867	1.618	You lose $5!	You pressed too slow!	0	0
LargeGain	226.483	2	228.467	1.5	229.966	0.372	230.416	1.578	You earn $5!	Correct Response!	1	321
LargeLoss	231.983	2	233.966	3.5	237.465	0.372	237.915	1.578	You keep $5!	Correct Response!	1	310
LargeLoss	239.481	2	241.464	1.5	242.964	0.372	243.414	1.578	You lose $5!	You pressed too slow!	0	0
SmallLoss	244.98	2	246.963	2.5	249.463	0.352	249.896	1.598	You keep $0.20!	Correct Response!	1	263
LargeGain	251.479	2	253.462	1.5	254.962	0.352	255.395	1.598	You earn $5!	Correct Response!	1	315
SmallLoss	256.978	2	258.961	1.5	260.461	0.352	260.894	1.598	You keep $0.20!	Correct Response!	1	288
NoMoneyStake	262.477	2	264.46	2.0	266.46	0.322	266.86	1.628	No money at stake!	Correct Response!	1	289
LargeLoss	268.476	2	270.459	4.0	274.459	0.322	274.858	1.628	You keep $5!	Correct Response!	1	297
SmallGain	276.475	2	278.458	1.5	279.958	0.322	280.358	1.628	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	281.974	2	283.957	2.5	286.456	0.322	286.856	1.628	You earn $5!	Correct Response!	1	283
SmallLoss	288.473	2	290.456	3.0	293.455	0.292	293.822	1.658	You lose $0.20!	You pressed too slow!	0	0
LargeGain	295.472	2	297.455	2.0	299.454	0.292	299.821	1.658	You earn $5!	Correct Response!	1	276
SmallGain	301.471	2	303.454	4.0	307.453	0.292	307.819	1.658	You did not earn $0.20!	You pressed too slow!	0	0
SmallLoss	309.469	2	311.452	1.5	312.952	0.312	313.335	1.638	You keep $0.20!	Correct Response!	1	297
