TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
NoMoneyStake	0.011	2	2.011	2.0	4.011	0.34	4.427	1.61	No money at stake!	You pressed too slow!	0	0
NoMoneyStake	6.027	2	8.01	1.5	9.51	0.34	9.926	1.61	No money at stake!	Correct Response!	1	329
LargeLoss	11.526	2	13.509	2.5	16.009	0.34	16.425	1.61	You keep $5!	Correct Response!	1	278
NoMoneyStake	18.025	2	20.008	1.5	21.508	0.34	21.924	1.61	No money at stake!	Correct Response!	1	298
LargeGain	23.524	2	25.507	1.5	27.007	0.34	27.423	1.61	You earn $5!	Correct Response!	1	303
SmallLoss	29.023	2	31.006	1.5	32.506	0.34	32.922	1.61	You keep $0.20!	Correct Response!	1	315
LargeLoss	34.522	2	36.505	4.0	40.504	0.29	40.871	1.66	You keep $5!	Correct Response!	1	285
NoMoneyStake	42.521	2	44.504	3.5	48.003	0.29	48.37	1.66	No money at stake!	You pressed too slow!	0	0
SmallGain	50.019	2	52.002	2.5	54.502	0.29	54.868	1.66	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	56.518	2	58.501	2.0	60.501	0.29	60.867	1.66	You keep $5!	Correct Response!	1	270
SmallLoss	62.517	2	64.5	1.5	66.0	0.26	66.333	1.69	You lose $0.20!	You pressed too slow!	0	0
SmallGain	68.016	2	69.999	3.0	72.999	0.26	73.332	1.69	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	75.015	2	76.998	1.5	78.498	0.26	78.831	1.69	You lose $5!	You pressed too slow!	0	0
SmallGain	80.514	2	82.497	1.5	83.997	0.3	84.38	1.65	You did not earn $0.20!	You pressed too slow!	0	0
SmallGain	86.013	2	87.996	2.0	89.996	0.3	90.379	1.65	You earn $0.20!	Correct Response!	1	255
LargeLoss	92.012	2	93.995	2.0	95.995	0.3	96.361	1.65	You keep $5!	Correct Response!	1	278
NoMoneyStake	98.011	2	99.994	2.5	102.493	0.34	102.91	1.61	No money at stake!	Correct Response!	1	283
LargeLoss	104.51	2	106.493	1.5	107.993	0.34	108.409	1.61	You lose $5!	You pressed too slow!	0	0
LargeGain	110.009	2	111.992	3.5	115.491	0.34	115.908	1.61	You did not earn $5!	You pressed too soon!	0	0
LargeGain	117.508	2	119.491	1.5	120.99	0.34	121.407	1.61	You did not earn $5!	You pressed too slow!	0	0
LargeLoss	123.007	2	124.99	3.0	127.989	0.38	128.439	1.57	You keep $5!	Correct Response!	1	282
