TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
SmallGain	0.029	2	1.996	4.0	6.012	0.295	6.395	1.655	You did not earn $0.20!	You pressed too slow!	0	0
NoMoneyStake	8.045	2	10.011	1.5	11.511	0.295	11.877	1.655	No money at stake!	You pressed too slow!	0	0
SmallGain	13.527	2	15.51	3.0	18.51	0.295	18.876	1.655	You earn $0.20!	Correct Response!	1	288
SmallLoss	20.526	2	22.509	1.5	24.009	0.295	24.375	1.655	You keep $0.20!	Correct Response!	1	292
LargeLoss	26.025	2	28.008	1.5	29.508	0.275	29.858	1.675	You keep $5!	Correct Response!	1	257
NoMoneyStake	31.524	2	33.507	1.5	35.007	0.275	35.357	1.675	No money at stake!	You pressed too slow!	0	0
SmallLoss	37.023	2	39.006	1.5	40.506	0.275	40.856	1.675	You lose $0.20!	You pressed too slow!	0	0
NoMoneyStake	42.522	2	44.505	2.0	46.505	0.275	46.855	1.675	No money at stake!	Correct Response!	1	235
LargeGain	48.521	2	50.504	2.5	53.004	0.275	53.353	1.675	You did not earn $5!	You pressed too slow!	0	0
LargeLoss	55.02	2	57.003	2.5	59.502	0.295	59.869	1.655	You keep $5!	Correct Response!	1	293
SmallLoss	61.519	2	63.502	3.0	66.501	0.295	66.868	1.655	You lose $0.20!	You pressed too slow!	0	0
SmallGain	68.518	2	70.501	2.0	72.5	0.295	72.867	1.655	You earn $0.20!	Correct Response!	1	278
NoMoneyStake	74.516	2	76.499	4.0	80.499	0.315	80.882	1.635	No money at stake!	You pressed too soon!	0	0
LargeGain	82.515	2	84.498	2.0	86.498	0.315	86.881	1.635	You earn $5!	Correct Response!	1	295
LargeGain	88.514	2	90.497	3.0	93.497	0.315	93.88	1.635	You earn $5!	Correct Response!	1	280
SmallLoss	95.513	2	97.496	1.5	98.996	0.315	99.379	1.635	You lose $0.20!	You pressed too slow!	0	0
SmallGain	101.012	2	102.995	1.5	104.495	0.295	104.861	1.655	You earn $0.20!	Correct Response!	1	289
LargeGain	106.511	2	108.494	1.5	109.994	0.295	110.36	1.655	You did not earn $5!	You pressed too slow!	0	0
SmallLoss	112.01	2	113.993	2.0	115.993	0.295	116.359	1.655	You keep $0.20!	Correct Response!	1	286
SmallGain	118.009	2	119.992	1.5	121.492	0.275	121.842	1.675	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	123.508	2	125.491	1.5	126.991	0.275	127.341	1.675	You lose $5!	You pressed too slow!	0	0
LargeGain	129.007	2	130.99	3.5	134.489	0.275	134.839	1.675	You did not earn $5!	You pressed too soon!	0	0
LargeLoss	136.506	2	138.489	3.5	141.988	0.315	142.371	1.635	You keep $5!	Correct Response!	1	273
LargeGain	144.004	2	145.987	1.5	147.487	0.315	147.87	1.635	You earn $5!	Correct Response!	1	294
NoMoneyStake	149.504	2	151.487	2.0	153.486	0.315	153.869	1.635	No money at stake!	Correct Response!	1	270
NoMoneyStake	155.502	2	157.485	2.5	159.985	0.315	160.368	1.635	No money at stake!	Correct Response!	1	275
SmallLoss	162.001	2	163.984	2.5	166.484	0.315	166.867	1.635	You keep $0.20!	Correct Response!	1	279
SmallGain	168.5	2	170.483	1.5	171.983	0.335	172.4	1.615	You earn $0.20!	Correct Response!	1	284
LargeLoss	173.999	2	175.982	3.0	178.982	0.335	179.398	1.615	You keep $5!	Correct Response!	1	285
LargeGain	180.998	2	182.981	2.0	184.981	0.335	185.397	1.615	You earn $5!	Correct Response!	1	290
SmallGain	186.997	2	188.98	1.5	190.48	0.285	190.846	1.665	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	192.496	2	194.479	4.0	198.478	0.285	198.845	1.665	You earn $5!	Correct Response!	1	267
LargeLoss	200.495	2	202.478	1.5	203.977	0.285	204.344	1.665	You lose $5!	You pressed too slow!	0	0
LargeLoss	205.994	2	207.977	4.0	211.976	0.265	212.309	1.685	You lose $5!	You pressed too slow!	0	0
SmallLoss	213.992	2	215.975	1.5	217.475	0.265	217.808	1.685	You lose $0.20!	You pressed too slow!	0	0
