TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
NoMoneyStake	0.029	2	1.995	2.0	4.012	0.317	4.412	1.633	No money at stake!	You pressed too slow!	0	0
NoMoneyStake	6.028	2	8.011	1.5	9.511	0.317	9.911	1.633	No money at stake!	You pressed too slow!	0	0
LargeLoss	11.527	2	13.51	2.5	16.01	0.317	16.41	1.633	You keep $5!	Correct Response!	1	276
NoMoneyStake	18.026	2	20.009	1.5	21.509	0.317	21.909	1.633	No money at stake!	You pressed too slow!	0	0
LargeGain	23.525	2	25.508	1.5	27.008	0.317	27.391	1.633	You earn $5!	Correct Response!	1	309
SmallLoss	29.024	2	31.007	1.5	32.507	0.317	32.907	1.633	You keep $0.20!	Correct Response!	1	306
LargeLoss	34.523	2	36.506	4.0	40.505	0.267	40.839	1.683	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	42.522	2	44.505	3.5	48.004	0.267	48.354	1.683	No money at stake!	You pressed too slow!	0	0
SmallGain	50.02	2	52.003	2.5	54.503	0.267	54.853	1.683	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	56.519	2	58.502	2.0	60.502	0.267	60.852	1.683	You lose $5!	You pressed too slow!	0	0
SmallLoss	62.518	2	64.501	1.5	66.001	0.287	66.368	1.663	You keep $0.20!	Correct Response!	1	258
SmallGain	68.017	2	70.0	3.0	73.0	0.287	73.366	1.663	You earn $0.20!	Correct Response!	1	50
LargeLoss	75.016	2	76.999	1.5	78.499	0.287	78.866	1.663	You keep $5!	Correct Response!	1	263
SmallGain	80.515	2	82.498	1.5	83.998	0.307	84.381	1.643	You did not earn $0.20!	You pressed too slow!	0	0
SmallGain	86.014	2	87.997	2.0	89.997	0.307	90.38	1.643	You earn $0.20!	Correct Response!	1	300
LargeLoss	92.013	2	93.996	2.0	95.996	0.307	96.379	1.643	You keep $5!	Correct Response!	1	269
NoMoneyStake	98.012	2	99.995	2.5	102.495	0.277	102.845	1.673	No money at stake!	You pressed too slow!	0	0
LargeLoss	104.511	2	106.494	1.5	107.994	0.277	108.344	1.673	You keep $5!	Correct Response!	1	262
LargeGain	110.01	2	111.993	3.5	115.493	0.277	115.842	1.673	You did not earn $5!	You pressed too soon!	0	0
