TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
SmallLoss	0.016	2	1.999	2.0	3.999	0.352	4.432	1.598	You keep $0.20!	Correct Response!	1	337
LargeGain	6.015	2	7.998	4.0	11.998	0.352	12.431	1.598	You earn $5!	Correct Response!	1	321
SmallLoss	14.014	2	15.997	3.0	18.997	0.352	19.43	1.598	You lose $0.20!	You pressed too slow!	0	0
SmallGain	21.013	2	22.996	2.0	24.996	0.332	25.413	1.618	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	27.012	2	28.995	2.0	30.995	0.332	31.395	1.618	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	33.012	2	34.995	2.5	37.494	0.332	37.894	1.618	No money at stake!	Correct Response!	1	289
SmallGain	39.511	2	41.494	2.5	43.994	0.332	44.394	1.618	You earn $0.20!	Correct Response!	1	287
SmallGain	46.01	2	47.993	1.5	49.493	0.352	49.926	1.598	You earn $0.20!	Correct Response!	1	306
LargeGain	51.509	2	53.492	1.5	54.992	0.352	55.425	1.598	You did not earn $5!	You pressed too slow!	0	0
SmallLoss	57.009	2	58.992	2.0	60.991	0.352	61.425	1.598	You keep $0.20!	Correct Response!	1	306
LargeGain	63.008	2	64.991	2.5	67.491	0.372	67.941	1.578	You earn $5!	Correct Response!	1	291
LargeLoss	69.507	2	71.49	3.5	74.99	0.372	75.44	1.578	You keep $5!	Correct Response!	1	304
SmallLoss	77.006	2	78.989	3.5	82.489	0.372	82.939	1.578	You lose $0.20!	You pressed too slow!	0	0
NoMoneyStake	84.505	2	86.488	1.5	87.988	0.352	88.421	1.598	No money at stake!	You pressed too slow!	0	0
LargeLoss	90.004	2	91.987	4.0	95.987	0.352	96.42	1.598	You keep $5!	Correct Response!	1	282
NoMoneyStake	98.003	2	99.986	4.0	103.986	0.352	104.419	1.598	No money at stake!	You pressed too slow!	0	0
LargeLoss	106.002	2	107.985	3.0	110.985	0.352	111.418	1.598	You keep $5!	Correct Response!	1	324
SmallLoss	113.001	2	114.985	1.5	116.484	0.352	116.918	1.598	You lose $0.20!	You pressed too slow!	0	0
LargeGain	118.501	2	120.484	2.0	122.484	0.332	122.9	1.618	You did not earn $5!	You pressed too slow!	0	0
SmallLoss	124.5	2	126.483	4.0	130.483	0.332	130.883	1.618	You keep $0.20!	Correct Response!	1	282
SmallGain	132.499	2	134.482	1.5	135.982	0.332	136.398	1.618	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	137.998	2	139.981	1.5	141.481	0.352	141.914	1.598	You lose $5!	You pressed too slow!	0	0
LargeGain	143.498	2	145.481	3.5	148.98	0.352	149.414	1.598	You did not earn $5!	You pressed too slow!	0	0
SmallGain	150.997	2	152.98	4.0	156.979	0.352	157.412	1.598	You did not earn $0.20!	You pressed too slow!	0	0
NoMoneyStake	158.996	2	160.979	2.0	162.978	0.402	163.462	1.548	No money at stake!	Correct Response!	1	370
LargeLoss	164.995	2	166.978	2.0	168.978	0.402	169.461	1.548	You keep $5!	Correct Response!	1	298
SmallGain	170.994	2	172.977	2.0	174.977	0.402	175.46	1.548	You earn $0.20!	Correct Response!	1	339
NoMoneyStake	176.993	2	178.976	3.0	181.976	0.402	182.459	1.548	No money at stake!	Correct Response!	1	307
SmallGain	183.992	2	185.976	3.5	189.475	0.402	189.958	1.548	You earn $0.20!	Correct Response!	1	320
NoMoneyStake	191.491	2	193.475	1.5	194.974	0.422	195.474	1.528	No money at stake!	Correct Response!	1	377
SmallGain	196.991	2	198.974	1.5	200.474	0.422	200.974	1.528	You earn $0.20!	Correct Response!	1	329
NoMoneyStake	202.49	2	204.473	2.0	206.473	0.422	206.973	1.528	No money at stake!	Correct Response!	1	394
LargeLoss	208.489	2	210.472	1.5	211.972	0.422	212.472	1.528	You keep $5!	Correct Response!	1	351
NoMoneyStake	213.989	2	215.972	3.5	219.471	0.422	219.971	1.528	No money at stake!	Correct Response!	1	387
LargeLoss	221.488	2	223.471	1.5	224.971	0.422	225.471	1.528	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	226.987	2	228.97	1.5	230.47	0.392	230.937	1.558	No money at stake!	You pressed too slow!	0	0
SmallLoss	232.486	2	234.469	1.5	235.969	0.392	236.436	1.558	You keep $0.20!	Correct Response!	1	337
LargeGain	237.986	2	239.969	1.5	241.469	0.392	241.935	1.558	You earn $5!	Correct Response!	1	381
NoMoneyStake	243.485	2	245.468	1.5	246.968	0.392	247.434	1.558	No money at stake!	Correct Response!	1	347
LargeGain	248.984	2	250.967	2.0	252.967	0.392	253.434	1.558	You earn $5!	Correct Response!	1	387
LargeLoss	254.983	2	256.967	2.5	259.466	0.362	259.899	1.588	You lose $5!	You pressed too slow!	0	0
LargeGain	261.483	2	263.466	3.0	266.465	0.362	266.899	1.588	You did not earn $5!	You pressed too slow!	0	0
LargeLoss	268.482	2	270.465	1.5	271.965	0.362	272.398	1.588	You keep $5!	Correct Response!	1	332
LargeGain	273.981	2	275.964	1.5	277.464	0.342	277.881	1.608	You earn $5!	Correct Response!	1	313
SmallGain	279.48	2	281.463	3.0	284.463	0.342	284.88	1.608	You earn $0.20!	Correct Response!	1	330
SmallLoss	286.479	2	288.463	1.5	289.962	0.342	290.379	1.608	You lose $0.20!	You pressed too slow!	0	0
LargeGain	291.979	2	293.962	1.5	295.462	0.362	295.895	1.588	You earn $5!	Correct Response!	1	291
SmallLoss	297.478	2	299.461	2.5	301.961	0.362	302.394	1.588	You keep $0.20!	Correct Response!	1	296
SmallGain	303.977	2	305.96	1.5	307.46	0.362	307.893	1.588	You earn $0.20!	Correct Response!	1	340
SmallLoss	309.477	2	311.46	1.5	312.959	0.332	313.359	1.618	You keep $0.20!	Correct Response!	1	329
