TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
LargeLoss	0.018	2	2.001	1.5	3.501	0.285	3.867	1.665	You lose $5!	You pressed too slow!	0	0
LargeGain	5.517	2	7.5	2.0	9.5	0.285	9.866	1.665	You earn $5!	Correct Response!	1	276
NoMoneyStake	11.516	2	13.499	4.0	17.499	0.285	17.865	1.665	No money at stake!	You pressed too slow!	0	0
LargeLoss	19.515	2	21.498	1.5	22.998	0.285	23.365	1.665	You lose $5!	You pressed too slow!	0	0
LargeGain	25.015	2	26.998	1.5	28.497	0.325	28.897	1.625	You earn $5!	Correct Response!	1	270
LargeLoss	30.514	2	32.497	2.0	34.497	0.325	34.897	1.625	You keep $5!	Correct Response!	1	262
NoMoneyStake	36.513	2	38.496	3.0	41.496	0.325	41.896	1.625	No money at stake!	Correct Response!	1	319
SmallGain	43.512	2	45.495	2.0	47.495	0.325	47.895	1.625	You earn $0.20!	Correct Response!	1	320
NoMoneyStake	49.511	2	51.494	2.0	53.494	0.305	53.878	1.645	No money at stake!	Correct Response!	1	260
SmallGain	55.511	2	57.494	2.5	59.993	0.305	60.377	1.645	You earn $0.20!	Correct Response!	1	278
NoMoneyStake	62.01	2	63.993	3.5	67.492	0.305	67.876	1.645	No money at stake!	You pressed too slow!	0	0
SmallGain	69.509	2	71.492	4.0	75.491	0.305	75.875	1.645	You earn $0.20!	Correct Response!	1	299
SmallLoss	77.508	2	79.491	4.0	83.49	0.305	83.874	1.645	You keep $0.20!	Correct Response!	1	300
SmallGain	85.507	2	87.49	1.5	88.99	0.255	89.323	1.695	You did not earn $0.20!	You pressed too slow!	0	0
NoMoneyStake	91.006	2	92.989	1.5	94.489	0.255	94.822	1.695	No money at stake!	You pressed too slow!	0	0
LargeLoss	96.505	2	98.489	1.5	99.988	0.255	100.322	1.695	You lose $5!	You pressed too slow!	0	0
SmallLoss	102.005	2	103.988	2.0	105.988	0.255	106.321	1.695	You lose $0.20!	You pressed too slow!	0	0
SmallGain	108.004	2	109.987	3.0	112.987	0.275	113.337	1.675	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	115.003	2	116.986	3.5	120.486	0.275	120.836	1.675	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	122.502	2	124.485	1.5	125.985	0.275	126.335	1.675	No money at stake!	You pressed too slow!	0	0
LargeLoss	128.001	2	129.985	1.5	131.484	0.275	131.834	1.675	You lose $5!	You pressed too slow!	0	0
SmallLoss	133.501	2	135.484	3.5	138.983	0.345	139.4	1.605	You keep $0.20!	Correct Response!	1	294
SmallGain	141.0	2	142.983	1.5	144.483	0.345	144.899	1.605	You earn $0.20!	Correct Response!	1	322
SmallLoss	146.499	2	148.482	2.5	150.982	0.345	151.398	1.605	You keep $0.20!	Correct Response!	1	311
SmallLoss	152.998	2	154.981	1.5	156.481	0.365	156.914	1.585	You keep $0.20!	Correct Response!	1	275
LargeLoss	158.498	2	160.481	2.5	162.98	0.365	163.414	1.585	You keep $5!	Correct Response!	1	280
SmallGain	164.997	2	166.98	1.5	168.48	0.365	168.913	1.585	You earn $0.20!	Correct Response!	1	300
LargeGain	170.496	2	172.479	1.5	173.979	0.315	174.362	1.635	You earn $5!	Correct Response!	1	273
