TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
LargeGain	0.023	2	2.006	1.5	3.505	0.367	3.955	1.583	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	5.522	2	7.505	3.5	11.004	0.367	11.454	1.583	No money at stake!	You pressed too slow!	0	0
LargeLoss	13.02	2	15.003	1.5	16.503	0.367	16.953	1.583	You lose $5!	You pressed too slow!	0	0
SmallGain	18.519	2	20.502	3.5	24.002	0.367	24.452	1.583	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	26.018	2	28.001	1.5	29.501	0.437	30.017	1.513	You earn $5!	Correct Response!	1	336
LargeLoss	31.517	2	33.5	2.5	36.0	0.437	36.516	1.513	You lose $5!	You pressed too slow!	0	0
LargeGain	38.016	2	39.999	3.5	43.498	0.437	44.015	1.513	You earn $5!	Correct Response!	1	314
LargeLoss	45.515	2	47.498	2.0	49.497	0.477	50.047	1.473	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	51.514	2	53.497	1.5	54.996	0.477	55.546	1.473	No money at stake!	Correct Response!	1	335
SmallLoss	57.013	2	58.996	4.0	62.995	0.477	63.545	1.473	You keep $0.20!	Correct Response!	1	407
NoMoneyStake	65.011	2	66.994	2.0	68.994	0.477	69.544	1.473	No money at stake!	Correct Response!	1	384
NoMoneyStake	71.01	2	72.993	3.0	75.993	0.477	76.543	1.473	No money at stake!	Correct Response!	1	360
SmallGain	78.009	2	79.992	3.0	82.991	0.477	83.541	1.473	You earn $0.20!	Correct Response!	1	410
SmallLoss	85.008	2	86.991	3.0	89.99	0.457	90.523	1.493	You lose $0.20!	You pressed too slow!	0	0
LargeGain	92.007	2	93.99	2.0	95.989	0.457	96.522	1.493	You earn $5!	Correct Response!	1	427
SmallLoss	98.005	2	99.988	2.0	101.988	0.457	102.521	1.493	You keep $0.20!	Correct Response!	1	396
LargeLoss	104.004	2	105.987	3.0	108.987	0.437	109.503	1.513	You keep $5!	Correct Response!	1	380
SmallLoss	111.003	2	112.986	1.5	114.486	0.437	115.003	1.513	You keep $0.20!	Correct Response!	1	409
LargeGain	116.502	2	118.485	3.0	121.485	0.437	122.001	1.513	You earn $5!	Correct Response!	1	313
LargeLoss	123.501	2	125.484	4.0	129.483	0.407	129.967	1.543	You keep $5!	Correct Response!	1	339
SmallGain	131.5	2	133.483	2.5	135.982	0.407	136.465	1.543	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	137.998	2	139.981	3.5	143.481	0.407	143.964	1.543	You keep $5!	Correct Response!	1	379
NoMoneyStake	145.497	2	147.48	1.5	148.98	0.377	149.43	1.573	No money at stake!	You pressed too slow!	0	0
LargeGain	150.996	2	152.979	2.5	155.479	0.377	155.929	1.573	You earn $5!	Correct Response!	1	325
NoMoneyStake	157.495	2	159.478	1.5	160.978	0.377	161.428	1.573	No money at stake!	You pressed too slow!	0	0
NoMoneyStake	162.994	2	164.977	2.0	166.977	0.377	167.427	1.573	No money at stake!	You pressed too slow!	0	0
LargeGain	168.993	2	170.976	4.0	174.975	0.377	175.425	1.573	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	176.992	2	178.975	2.5	181.474	0.377	181.924	1.573	No money at stake!	Correct Response!	1	360
SmallLoss	183.49	2	185.473	2.5	187.973	0.377	188.423	1.573	You lose $0.20!	You pressed too slow!	0	0
