TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
LargeGain	0.032	2	1.998	1.5	3.498	0.355	3.931	1.595	You earn $5!	Correct Response!	1	333
NoMoneyStake	5.514	2	7.497	2.5	9.997	0.355	10.43	1.595	No money at stake!	You pressed too slow!	0	0
SmallLoss	12.013	2	13.997	1.5	15.496	0.355	15.93	1.595	You lose $0.20!	You pressed too slow!	0	0
LargeLoss	17.513	2	19.496	2.5	21.995	0.355	22.429	1.595	You keep $5!	Correct Response!	1	347
NoMoneyStake	24.012	2	25.995	1.5	27.495	0.335	27.911	1.615	No money at stake!	Correct Response!	1	311
SmallGain	29.511	2	31.494	2.0	33.494	0.335	33.91	1.615	You earn $0.20!	Correct Response!	1	304
SmallLoss	35.51	2	37.493	3.5	40.993	0.335	41.409	1.615	You keep $0.20!	Correct Response!	1	332
NoMoneyStake	43.009	2	44.992	1.5	46.492	0.335	46.908	1.615	No money at stake!	Correct Response!	1	329
SmallGain	48.508	2	50.491	1.5	51.991	0.335	52.408	1.615	You earn $0.20!	Correct Response!	1	310
LargeGain	54.007	2	55.99	2.0	57.99	0.305	58.373	1.645	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	60.006	2	61.989	2.0	63.989	0.305	64.372	1.645	No money at stake!	You pressed too slow!	0	0
SmallGain	66.006	2	67.989	1.5	69.488	0.305	69.872	1.645	You earn $0.20!	Correct Response!	1	300
SmallLoss	71.505	2	73.488	4.0	77.487	0.305	77.87	1.645	You lose $0.20!	You pressed too slow!	0	0
NoMoneyStake	79.504	2	81.487	1.5	82.986	0.285	83.353	1.665	No money at stake!	You pressed too slow!	0	0
LargeLoss	85.003	2	86.986	1.5	88.486	0.285	88.852	1.665	You lose $5!	You pressed too slow!	0	0
SmallGain	90.502	2	92.485	3.5	95.984	0.285	96.351	1.665	You did not earn $0.20!	You pressed too slow!	0	0
