TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
LargeGain	0.027	2	2.01	1.5	3.51	0.309	3.893	1.641	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	5.526	2	7.509	2.5	10.009	0.309	10.392	1.641	No money at stake!	You pressed too slow!	0	0
SmallLoss	12.025	2	14.008	1.5	15.508	0.309	15.892	1.641	You keep $0.20!	Correct Response!	1	275
LargeLoss	17.525	2	19.508	2.5	22.007	0.309	22.391	1.641	You lose $5!	You pressed too soon!	0	0
NoMoneyStake	24.024	2	26.007	1.5	27.507	0.349	27.923	1.601	No money at stake!	Correct Response!	1	332
SmallGain	29.523	2	31.506	2.0	33.506	0.349	33.923	1.601	You earn $0.20!	Correct Response!	1	293
SmallLoss	35.522	2	37.506	3.5	41.005	0.349	41.422	1.601	You keep $0.20!	Correct Response!	1	290
NoMoneyStake	43.021	2	45.005	1.5	46.504	0.349	46.921	1.601	No money at stake!	You pressed too slow!	0	0
SmallGain	48.521	2	50.504	1.5	52.004	0.349	52.42	1.601	You earn $0.20!	Correct Response!	1	275
LargeGain	54.02	2	56.003	2.0	58.003	0.329	58.403	1.621	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	60.019	2	62.002	2.0	64.002	0.329	64.402	1.621	No money at stake!	You pressed too slow!	0	0
SmallGain	66.019	2	68.002	1.5	69.501	0.329	69.901	1.621	You earn $0.20!	Correct Response!	1	305
SmallLoss	71.518	2	73.501	4.0	77.5	0.329	77.9	1.621	You keep $0.20!	Correct Response!	1	322
NoMoneyStake	79.517	2	81.5	1.5	83.0	0.299	83.383	1.651	No money at stake!	You pressed too slow!	0	0
LargeLoss	85.016	2	86.999	1.5	88.499	0.299	88.866	1.651	You keep $5!	Correct Response!	1	275
SmallGain	90.515	2	92.499	3.5	95.998	0.299	96.365	1.651	You earn $0.20!	Correct Response!	1	271
LargeLoss	98.014	2	99.998	3.0	102.997	0.299	103.364	1.651	You keep $5!	Correct Response!	1	296
NoMoneyStake	105.014	2	106.997	1.5	108.496	0.269	108.846	1.681	No money at stake!	You pressed too slow!	0	0
LargeGain	110.513	2	112.496	3.5	115.996	0.269	116.345	1.681	You did not earn $5!	You pressed too slow!	0	0
LargeLoss	118.012	2	119.995	1.5	121.495	0.269	121.845	1.681	You lose $5!	You pressed too slow!	0	0
SmallGain	123.511	2	125.494	1.5	126.994	0.269	127.344	1.681	You did not earn $0.20!	You pressed too slow!	0	0
SmallGain	129.011	2	130.994	2.0	132.993	0.289	133.36	1.661	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	135.01	2	136.993	2.0	138.993	0.289	139.359	1.661	You lose $5!	You pressed too slow!	0	0
SmallLoss	141.009	2	142.992	1.5	144.492	0.289	144.859	1.661	You lose $0.20!	You pressed too slow!	0	0
LargeGain	146.508	2	148.491	4.0	152.491	0.359	152.924	1.591	You earn $5!	Correct Response!	1	314
SmallGain	154.507	2	156.49	2.5	158.99	0.359	159.423	1.591	You did not earn $0.20!	You pressed too soon!	0	0
NoMoneyStake	161.007	2	162.99	4.0	166.989	0.359	167.422	1.591	No money at stake!	Correct Response!	1	303
SmallLoss	169.005	2	170.989	2.0	172.988	0.359	173.422	1.591	You lose $0.20!	You pressed too slow!	0	0
SmallGain	175.005	2	176.988	3.0	179.987	0.409	180.471	1.541	You earn $0.20!	Correct Response!	1	321
LargeGain	182.004	2	183.987	1.5	185.487	0.409	185.97	1.541	You earn $5!	Correct Response!	1	316
SmallLoss	187.503	2	189.486	2.0	191.486	0.409	191.969	1.541	You keep $0.20!	Correct Response!	1	397
LargeLoss	193.502	2	195.485	2.0	197.485	0.389	197.952	1.561	You keep $5!	Correct Response!	1	302
LargeGain	199.502	2	201.485	3.0	204.484	0.389	204.951	1.561	You did not earn $5!	You pressed too soon!	0	0
NoMoneyStake	206.501	2	208.484	3.5	211.983	0.389	212.45	1.561	No money at stake!	Correct Response!	1	356
NoMoneyStake	214.0	2	215.983	3.0	218.982	0.389	219.449	1.561	No money at stake!	Correct Response!	1	357
LargeLoss	220.999	2	222.982	1.5	224.482	0.389	224.948	1.561	You lose $5!	You pressed too slow!	0	0
LargeGain	226.498	2	228.481	1.5	229.981	0.369	230.431	1.581	You earn $5!	Correct Response!	1	277
LargeLoss	231.997	2	233.981	3.5	237.48	0.369	237.93	1.581	You keep $5!	Correct Response!	1	354
LargeLoss	239.497	2	241.48	1.5	242.979	0.369	243.429	1.581	You lose $5!	You pressed too slow!	0	0
SmallLoss	244.996	2	246.979	2.5	249.479	0.389	249.945	1.561	You keep $0.20!	Correct Response!	1	323
LargeGain	251.495	2	253.478	1.5	254.978	0.389	255.445	1.561	You earn $5!	Correct Response!	1	336
SmallLoss	256.994	2	258.977	1.5	260.477	0.389	260.944	1.561	You lose $0.20!	You pressed too slow!	0	0
NoMoneyStake	262.494	2	264.477	2.0	266.476	0.369	266.926	1.581	No money at stake!	You pressed too slow!	0	0
LargeLoss	268.493	2	270.476	4.0	274.475	0.369	274.925	1.581	You lose $5!	You pressed too soon!	0	0
SmallGain	276.492	2	278.475	1.5	279.975	0.369	280.425	1.581	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	281.991	2	283.974	2.5	286.474	0.369	286.924	1.581	You earn $5!	Correct Response!	1	335
SmallLoss	288.49	2	290.473	3.0	293.473	0.389	293.94	1.561	You lose $0.20!	You pressed too slow!	0	0
LargeGain	295.489	2	297.473	2.0	299.472	0.389	299.939	1.561	You earn $5!	Correct Response!	1	297
SmallGain	301.489	2	303.472	4.0	307.471	0.389	307.938	1.561	You earn $0.20!	Correct Response!	1	322
SmallLoss	309.488	2	311.471	1.5	312.971	0.409	313.454	1.541	You keep $0.20!	Correct Response!	1	389
