TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
SmallGain	0.017	2	2.0	4.0	5.999	0.279	6.349	1.671	You earn $0.20!	Correct Response!	1	256
NoMoneyStake	8.016	2	9.999	1.5	11.498	0.279	11.848	1.671	No money at stake!	You pressed too slow!	0	0
SmallGain	13.515	2	15.498	3.0	18.497	0.279	18.847	1.671	You earn $0.20!	Correct Response!	1	262
SmallLoss	20.514	2	22.497	1.5	23.997	0.279	24.347	1.671	You lose $0.20!	You pressed too slow!	0	0
LargeLoss	26.013	2	27.996	1.5	29.496	0.259	29.829	1.691	You keep $5!	Correct Response!	1	230
NoMoneyStake	31.512	2	33.495	1.5	34.995	0.259	35.328	1.691	No money at stake!	You pressed too slow!	0	0
SmallLoss	37.012	2	38.995	1.5	40.494	0.259	40.828	1.691	You keep $0.20!	Correct Response!	1	248
NoMoneyStake	42.511	2	44.494	2.0	46.494	0.259	46.827	1.691	No money at stake!	You pressed too slow!	0	0
LargeGain	48.51	2	50.493	2.5	52.993	0.259	53.326	1.691	You did not earn $5!	You pressed too soon!	0	0
LargeLoss	55.009	2	56.992	2.5	59.492	0.239	59.808	1.711	You keep $5!	Correct Response!	1	233
SmallLoss	61.508	2	63.491	3.0	66.491	0.239	66.807	1.711	You lose $0.20!	You pressed too slow!	0	0
SmallGain	68.507	2	70.49	2.0	72.49	0.239	72.806	1.711	You did not earn $0.20!	You pressed too slow!	0	0
NoMoneyStake	74.506	2	76.489	4.0	80.489	0.259	80.822	1.691	No money at stake!	You pressed too soon!	0	0
LargeGain	82.505	2	84.488	2.0	86.488	0.259	86.821	1.691	You did not earn $5!	You pressed too slow!	0	0
LargeGain	88.504	2	90.487	3.0	93.487	0.259	93.82	1.691	You earn $5!	Correct Response!	1	253
SmallLoss	95.503	2	97.486	1.5	98.986	0.259	99.319	1.691	You lose $0.20!	You pressed too slow!	0	0
SmallGain	101.003	2	102.986	1.5	104.485	0.299	104.852	1.651	You earn $0.20!	Correct Response!	1	271
LargeGain	106.502	2	108.485	1.5	109.985	0.299	110.351	1.651	You earn $5!	Correct Response!	1	290
SmallLoss	112.001	2	113.984	2.0	115.984	0.299	116.367	1.651	You keep $0.20!	Correct Response!	1	259
SmallGain	118.0	2	119.983	1.5	121.483	0.279	121.833	1.671	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	123.499	2	125.482	1.5	126.982	0.279	127.332	1.671	You keep $5!	Correct Response!	1	269
LargeGain	128.999	2	130.982	3.5	134.481	0.279	134.831	1.671	You earn $5!	Correct Response!	1	273
LargeLoss	136.498	2	138.481	3.5	141.98	0.249	142.297	1.701	You lose $5!	You pressed too soon!	0	0
LargeGain	143.996	2	145.98	1.5	147.479	0.249	147.796	1.701	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	149.496	2	151.479	2.0	153.479	0.249	153.812	1.701	No money at stake!	You pressed too slow!	0	0
NoMoneyStake	155.495	2	157.478	2.5	159.978	0.249	160.294	1.701	No money at stake!	Correct Response!	1	215
SmallLoss	161.994	2	163.977	2.5	166.477	0.249	166.793	1.701	You keep $0.20!	Correct Response!	1	244
SmallGain	168.493	2	170.476	1.5	171.976	0.269	172.326	1.681	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	173.992	2	175.975	3.0	178.975	0.269	179.325	1.681	You keep $5!	Correct Response!	1	258
LargeGain	180.991	2	182.974	2.0	184.974	0.269	185.324	1.681	You did not earn $5!	You pressed too slow!	0	0
SmallGain	186.99	2	188.974	1.5	190.473	0.309	190.857	1.641	You earn $0.20!	Correct Response!	1	279
LargeGain	192.49	2	194.473	4.0	198.472	0.309	198.855	1.641	You did not earn $5!	You pressed too soon!	0	0
LargeLoss	200.489	2	202.472	1.5	203.971	0.309	204.355	1.641	You lose $5!	You pressed too slow!	0	0
LargeLoss	205.988	2	207.971	4.0	211.97	0.349	212.387	1.601	You lose $5!	You pressed too soon!	0	0
SmallLoss	213.987	2	215.97	1.5	217.47	0.349	217.886	1.601	You keep $0.20!	Correct Response!	1	313
LargeLoss	219.486	2	221.469	2.0	223.469	0.349	223.885	1.601	You keep $5!	Correct Response!	1	290
NoMoneyStake	225.485	2	227.468	3.0	230.468	0.369	230.918	1.581	No money at stake!	Correct Response!	1	275
NoMoneyStake	232.484	2	234.467	1.5	235.967	0.369	236.417	1.581	No money at stake!	Correct Response!	1	304
SmallGain	237.983	2	239.966	2.5	242.466	0.369	242.916	1.581	You earn $0.20!	Correct Response!	1	252
NoMoneyStake	244.482	2	246.465	1.5	247.965	0.369	248.415	1.581	No money at stake!	Correct Response!	1	289
NoMoneyStake	249.982	2	251.965	3.5	255.464	0.369	255.914	1.581	No money at stake!	Correct Response!	1	334
LargeLoss	257.481	2	259.464	1.5	260.963	0.369	261.413	1.581	You keep $5!	Correct Response!	1	291
SmallLoss	262.98	2	264.963	3.5	268.462	0.369	268.912	1.581	You keep $0.20!	Correct Response!	1	271
LargeGain	270.479	2	272.462	1.5	273.962	0.339	274.378	1.611	You earn $5!	Correct Response!	1	259
SmallGain	275.978	2	277.961	2.0	279.961	0.339	280.377	1.611	You earn $0.20!	Correct Response!	1	268
LargeLoss	281.977	2	283.96	2.0	285.96	0.339	286.376	1.611	You keep $5!	Correct Response!	1	253
SmallGain	287.976	2	289.959	3.5	293.459	0.289	293.825	1.661	You earn $0.20!	Correct Response!	1	257
SmallLoss	295.475	2	297.458	2.0	299.458	0.289	299.825	1.661	You keep $0.20!	Correct Response!	1	250
LargeGain	301.474	2	303.457	1.5	304.957	0.289	305.324	1.661	You earn $5!	Correct Response!	1	271
SmallLoss	306.974	2	308.957	4.0	312.956	0.239	313.273	1.711	You lose $0.20!	You pressed too soon!	0	0
