TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
SmallLoss	0.024	2	2.007	1.5	3.507	0.343	3.923	1.607	You keep $0.20!	Correct Response!	1	300
LargeLoss	5.523	2	7.506	1.5	9.006	0.343	9.423	1.607	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	11.022	2	13.005	3.5	16.505	0.343	16.921	1.607	No money at stake!	Correct Response!	1	318
NoMoneyStake	18.521	2	20.504	1.5	22.004	0.343	22.421	1.607	No money at stake!	Correct Response!	1	307
LargeGain	24.02	2	26.003	3.5	29.503	0.343	29.92	1.607	You did not earn $5!	You pressed too slow!	0	0
SmallGain	31.519	2	33.502	3.0	36.502	0.383	36.952	1.567	You earn $0.20!	Correct Response!	1	338
SmallLoss	38.518	2	40.501	1.5	42.001	0.383	42.451	1.567	You keep $0.20!	Correct Response!	1	373
SmallGain	44.018	2	46.001	1.5	47.5	0.383	47.95	1.567	You earn $0.20!	Correct Response!	1	330
LargeGain	49.517	2	51.5	3.0	54.499	0.363	54.933	1.587	You did not earn $5!	You pressed too soon!	0	0
LargeLoss	56.516	2	58.499	1.5	59.999	0.363	60.432	1.587	You keep $5!	Correct Response!	1	318
SmallGain	62.015	2	63.998	2.0	65.998	0.363	66.431	1.587	You earn $0.20!	Correct Response!	1	311
LargeGain	68.014	2	69.997	2.0	71.997	0.333	72.397	1.617	You earn $5!	Correct Response!	1	304
NoMoneyStake	74.013	2	75.996	2.5	78.496	0.333	78.913	1.617	No money at stake!	You pressed too slow!	0	0
LargeGain	80.512	2	82.495	1.5	83.995	0.333	84.412	1.617	You did not earn $5!	You pressed too slow!	0	0
LargeLoss	86.012	2	87.995	2.5	90.494	0.333	90.894	1.617	You keep $5!	Correct Response!	1	294
SmallGain	92.511	2	94.494	1.5	95.994	0.313	96.377	1.637	You earn $0.20!	Correct Response!	1	298
LargeGain	98.01	2	99.993	1.5	101.493	0.313	101.876	1.637	You earn $5!	Correct Response!	1	303
SmallLoss	103.509	2	105.492	3.5	108.992	0.313	109.375	1.637	You lose $0.20!	You pressed too soon!	0	0
LargeLoss	111.008	2	112.991	1.5	114.491	0.293	114.858	1.657	You lose $5!	You pressed too slow!	0	0
LargeLoss	116.507	2	118.49	3.5	121.99	0.293	122.357	1.657	You lose $5!	You pressed too slow!	0	0
SmallGain	124.006	2	125.989	2.5	128.489	0.293	128.856	1.657	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	130.505	2	132.488	2.0	134.488	0.333	134.888	1.617	You keep $5!	Correct Response!	1	306
NoMoneyStake	136.505	2	138.488	2.0	140.487	0.333	140.887	1.617	No money at stake!	Correct Response!	1	288
LargeLoss	142.504	2	144.487	4.0	148.486	0.333	148.886	1.617	You keep $5!	Correct Response!	1	316
LargeLoss	150.503	2	152.486	2.0	154.485	0.333	154.885	1.617	You keep $5!	Correct Response!	1	300
SmallLoss	156.502	2	158.485	1.5	159.985	0.353	160.418	1.597	You keep $0.20!	Correct Response!	1	288
LargeLoss	162.001	2	163.984	3.0	166.984	0.353	167.417	1.597	You keep $5!	Correct Response!	1	289
LargeGain	169.0	2	170.983	2.0	172.983	0.353	173.416	1.597	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	174.999	2	176.982	1.5	178.482	0.323	178.882	1.627	No money at stake!	Correct Response!	1	303
NoMoneyStake	180.498	2	182.481	2.0	184.481	0.323	184.881	1.627	No money at stake!	Correct Response!	1	287
SmallGain	186.498	2	188.481	4.0	192.48	0.323	192.88	1.627	You did not earn $0.20!	You pressed too slow!	0	0
NoMoneyStake	194.496	2	196.479	4.0	200.479	0.323	200.879	1.627	No money at stake!	You pressed too slow!	0	0
SmallGain	202.495	2	204.478	3.5	207.978	0.323	208.378	1.627	You earn $0.20!	Correct Response!	1	301
NoMoneyStake	209.994	2	211.977	1.5	213.477	0.323	213.877	1.627	No money at stake!	You pressed too slow!	0	0
SmallGain	215.493	2	217.476	1.5	218.976	0.323	219.376	1.627	You earn $0.20!	Correct Response!	1	303
SmallLoss	220.993	2	222.976	4.0	226.975	0.303	227.358	1.647	You lose $0.20!	You pressed too slow!	0	0
NoMoneyStake	228.992	2	230.975	1.5	232.474	0.303	232.858	1.647	No money at stake!	You pressed too slow!	0	0
SmallLoss	234.491	2	236.474	2.0	238.474	0.303	238.857	1.647	You keep $0.20!	Correct Response!	1	300
LargeGain	240.49	2	242.473	2.5	244.973	0.303	245.356	1.647	You did not earn $5!	You pressed too slow!	0	0
LargeGain	246.989	2	248.972	1.5	250.472	0.323	250.872	1.627	You did not earn $5!	You pressed too slow!	0	0
LargeLoss	252.488	2	254.471	1.5	255.971	0.323	256.371	1.627	You keep $5!	Correct Response!	1	307
SmallLoss	257.987	2	259.97	2.0	261.97	0.323	262.37	1.627	You keep $0.20!	Correct Response!	1	291
LargeGain	263.987	2	265.97	1.5	267.469	0.343	267.886	1.607	You earn $5!	Correct Response!	1	288
SmallLoss	269.486	2	271.469	1.5	272.969	0.343	273.385	1.607	You keep $0.20!	Correct Response!	1	292
SmallGain	274.985	2	276.968	1.5	278.468	0.343	278.885	1.607	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	280.484	2	282.467	4.0	286.467	0.323	286.867	1.627	You earn $5!	Correct Response!	1	305
NoMoneyStake	288.483	2	290.466	3.0	293.466	0.323	293.866	1.627	No money at stake!	Correct Response!	1	322
SmallLoss	295.482	2	297.465	3.0	300.465	0.323	300.865	1.627	You keep $0.20!	Correct Response!	1	315
SmallLoss	302.481	2	304.464	2.5	306.964	0.323	307.364	1.627	You keep $0.20!	Correct Response!	1	264
SmallGain	308.98	2	310.963	2.0	312.963	0.293	313.33	1.657	You did not earn $0.20!	You pressed too slow!	0	0
