TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
NoMoneyStake	0.016	2	1.999	2.0	3.999	0.323	4.399	1.627	No money at stake!	You pressed too slow!	0	0
NoMoneyStake	6.015	2	7.998	1.5	9.498	0.323	9.898	1.627	No money at stake!	Correct Response!	1	316
LargeLoss	11.514	2	13.497	2.5	15.997	0.323	16.397	1.627	You keep $5!	Correct Response!	1	313
NoMoneyStake	18.013	2	19.996	1.5	21.496	0.323	21.896	1.627	No money at stake!	Correct Response!	1	309
LargeGain	23.512	2	25.495	1.5	26.995	0.323	27.395	1.627	You earn $5!	Correct Response!	1	322
SmallLoss	29.011	2	30.994	1.5	32.494	0.323	32.894	1.627	You lose $0.20!	You pressed too slow!	0	0
LargeLoss	34.51	2	36.493	4.0	40.493	0.303	40.876	1.647	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	42.509	2	44.492	3.5	47.991	0.303	48.374	1.647	No money at stake!	You pressed too slow!	0	0
SmallGain	50.007	2	51.99	2.5	54.49	0.303	54.873	1.647	You earn $0.20!	Correct Response!	1	281
LargeLoss	56.506	2	58.489	2.0	60.489	0.303	60.872	1.647	You lose $5!	You pressed too slow!	0	0
SmallLoss	62.505	2	64.488	1.5	65.988	0.323	66.388	1.627	You keep $0.20!	Correct Response!	1	302
SmallGain	68.004	2	69.987	3.0	72.987	0.323	73.387	1.627	You earn $0.20!	Correct Response!	1	319
LargeLoss	75.003	2	76.986	1.5	78.486	0.323	78.886	1.627	You lose $5!	You pressed too slow!	0	0
SmallGain	80.502	2	82.485	1.5	83.985	0.343	84.401	1.607	You earn $0.20!	Correct Response!	1	304
SmallGain	86.001	2	87.984	2.0	89.984	0.343	90.4	1.607	You earn $0.20!	Correct Response!	1	280
LargeLoss	92.0	2	93.983	2.0	95.983	0.343	96.399	1.607	You keep $5!	Correct Response!	1	305
NoMoneyStake	97.999	2	99.982	2.5	102.482	0.313	102.865	1.637	No money at stake!	Correct Response!	1	293
LargeLoss	104.498	2	106.481	1.5	107.981	0.313	108.364	1.637	You keep $5!	Correct Response!	1	298
LargeGain	109.997	2	111.98	3.5	115.479	0.313	115.863	1.637	You did not earn $5!	You pressed too soon!	0	0
LargeGain	117.496	2	119.479	1.5	120.978	0.313	121.362	1.637	You did not earn $5!	You pressed too slow!	0	0
