TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
SmallGain	0.024	2	2.007	4.0	6.007	0.339	6.423	1.611	You did not earn $0.20!	You pressed too slow!	0	0
SmallLoss	8.023	2	10.006	3.5	13.506	0.339	13.922	1.611	You keep $0.20!	Correct Response!	1	302
NoMoneyStake	15.522	2	17.505	2.5	20.005	0.339	20.421	1.611	No money at stake!	Correct Response!	1	306
SmallGain	22.021	2	24.004	2.0	26.004	0.339	26.421	1.611	You earn $0.20!	Correct Response!	1	323
SmallLoss	28.02	2	30.003	4.0	34.003	0.319	34.403	1.631	You lose $0.20!	You pressed too slow!	0	0
LargeLoss	36.019	2	38.002	2.0	40.002	0.319	40.402	1.631	You lose $5!	You pressed too slow!	0	0
SmallLoss	42.018	2	44.001	1.5	45.501	0.319	45.901	1.631	You keep $0.20!	Correct Response!	1	313
SmallGain	47.518	2	49.501	1.5	51.0	0.339	51.417	1.611	You earn $0.20!	Correct Response!	1	302
NoMoneyStake	53.017	2	55.0	2.0	57.0	0.339	57.416	1.611	No money at stake!	Correct Response!	1	302
SmallGain	59.016	2	60.999	1.5	62.499	0.339	62.915	1.611	You earn $0.20!	Correct Response!	1	323
NoMoneyStake	64.515	2	66.498	1.5	67.998	0.339	68.415	1.611	No money at stake!	Correct Response!	1	295
SmallGain	70.014	2	71.997	3.5	75.497	0.339	75.914	1.611	You earn $0.20!	Correct Response!	1	294
LargeLoss	77.513	2	79.496	3.0	82.496	0.319	82.896	1.631	You keep $5!	Correct Response!	1	301
LargeGain	84.512	2	86.495	1.5	87.995	0.319	88.395	1.631	You did not earn $5!	You pressed too slow!	0	0
SmallLoss	90.012	2	91.995	2.0	93.994	0.319	94.394	1.631	You keep $0.20!	Correct Response!	1	298
NoMoneyStake	96.011	2	97.994	3.0	100.993	0.289	101.36	1.661	No money at stake!	You pressed too slow!	0	0
LargeGain	103.01	2	104.993	4.0	108.992	0.289	109.359	1.661	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	111.009	2	112.992	4.0	116.991	0.289	117.358	1.661	No money at stake!	Correct Response!	1	285
SmallGain	119.007	2	120.991	2.0	122.99	0.289	123.357	1.661	You did not earn $0.20!	You pressed too slow!	0	0
LargeLoss	125.007	2	126.99	1.5	128.489	0.289	128.856	1.661	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	130.506	2	132.489	2.0	134.489	0.329	134.889	1.621	No money at stake!	Correct Response!	1	290
LargeGain	136.505	2	138.488	2.0	140.488	0.329	140.888	1.621	You earn $5!	Correct Response!	1	284
LargeLoss	142.504	2	144.487	2.0	146.487	0.329	146.887	1.621	You keep $5!	Correct Response!	1	323
SmallGain	148.503	2	150.486	1.5	151.986	0.329	152.386	1.621	You earn $0.20!	Correct Response!	1	312
LargeLoss	154.003	2	155.986	1.5	157.485	0.349	157.902	1.601	You keep $5!	Correct Response!	1	304
LargeGain	159.502	2	161.485	1.5	162.985	0.349	163.401	1.601	You earn $5!	Correct Response!	1	289
NoMoneyStake	165.001	2	166.984	1.5	168.484	0.349	168.9	1.601	No money at stake!	Correct Response!	1	310
SmallGain	170.5	2	172.483	2.5	174.983	0.349	175.4	1.601	You earn $0.20!	Correct Response!	1	322
SmallLoss	176.999	2	178.982	1.5	180.482	0.299	180.849	1.651	You lose $0.20!	You pressed too slow!	0	0
LargeGain	182.499	2	184.482	2.5	186.981	0.299	187.348	1.651	You earn $5!	Correct Response!	1	284
LargeLoss	188.998	2	190.981	1.5	192.48	0.299	192.847	1.651	You lose $5!	You pressed too slow!	0	0
LargeLoss	194.497	2	196.48	1.5	197.98	0.279	198.33	1.671	You lose $5!	You pressed too slow!	0	0
SmallLoss	199.996	2	201.979	2.5	204.479	0.279	204.829	1.671	You lose $0.20!	You pressed too slow!	0	0
SmallGain	206.495	2	208.478	1.5	209.978	0.279	210.328	1.671	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	211.994	2	213.977	1.5	215.477	0.329	215.877	1.621	You earn $5!	Correct Response!	1	307
SmallLoss	217.494	2	219.477	1.5	220.976	0.329	221.376	1.621	You keep $0.20!	Correct Response!	1	288
SmallLoss	222.993	2	224.976	3.0	227.975	0.329	228.375	1.621	You keep $0.20!	Correct Response!	1	284
