TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
LargeGain	0.019	2	2.002	1.5	3.502	0.358	3.935	1.592	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	5.518	2	7.501	2.5	10.001	0.358	10.434	1.592	No money at stake!	Correct Response!	1	350
SmallLoss	12.017	2	14.0	1.5	15.5	0.358	15.933	1.592	You keep $0.20!	Correct Response!	1	347
LargeLoss	17.517	2	19.5	2.5	21.999	0.358	22.433	1.592	You keep $5!	Correct Response!	1	296
NoMoneyStake	24.016	2	25.999	1.5	27.499	0.338	27.915	1.612	No money at stake!	You pressed too slow!	0	0
SmallGain	29.515	2	31.498	2.0	33.498	0.338	33.915	1.612	You did not earn $0.20!	You pressed too slow!	0	0
SmallLoss	35.514	2	37.497	3.5	40.997	0.338	41.414	1.612	You lose $0.20!	You pressed too slow!	0	0
NoMoneyStake	43.013	2	44.997	1.5	46.496	0.338	46.913	1.612	No money at stake!	Correct Response!	1	286
SmallGain	48.513	2	50.496	1.5	51.996	0.338	52.412	1.612	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	54.012	2	55.995	2.0	57.995	0.378	58.445	1.572	You earn $5!	Correct Response!	1	283
NoMoneyStake	60.011	2	61.994	2.0	63.994	0.378	64.444	1.572	No money at stake!	Correct Response!	1	284
SmallGain	66.01	2	67.994	1.5	69.493	0.378	69.943	1.572	You earn $0.20!	Correct Response!	1	281
SmallLoss	71.51	2	73.493	4.0	77.492	0.378	77.942	1.572	You keep $0.20!	Correct Response!	1	354
NoMoneyStake	79.509	2	81.492	1.5	82.992	0.398	83.458	1.552	No money at stake!	You pressed too slow!	0	0
LargeLoss	85.008	2	86.991	1.5	88.491	0.398	88.958	1.552	You keep $5!	Correct Response!	1	370
SmallGain	90.507	2	92.49	3.5	95.99	0.398	96.457	1.552	You earn $0.20!	Correct Response!	1	359
LargeLoss	98.006	2	99.99	3.0	102.989	0.398	103.456	1.552	You keep $5!	Correct Response!	1	304
NoMoneyStake	105.006	2	106.989	1.5	108.488	0.348	108.905	1.602	No money at stake!	You pressed too slow!	0	0
LargeGain	110.505	2	112.488	3.5	115.987	0.348	116.404	1.602	You earn $5!	Correct Response!	1	314
LargeLoss	118.004	2	119.987	1.5	121.487	0.348	121.903	1.602	You lose $5!	You pressed too slow!	0	0
SmallGain	123.503	2	125.486	1.5	126.986	0.348	127.403	1.602	You earn $0.20!	Correct Response!	1	307
SmallGain	129.002	2	130.986	2.0	132.985	0.318	133.385	1.632	You earn $0.20!	Correct Response!	1	299
LargeLoss	135.002	2	136.985	2.0	138.985	0.318	139.385	1.632	You keep $5!	Correct Response!	1	291
SmallLoss	141.001	2	142.984	1.5	144.484	0.318	144.884	1.632	You lose $0.20!	You pressed too slow!	0	0
LargeGain	146.5	2	148.483	4.0	152.483	0.298	152.849	1.652	You did not earn $5!	You pressed too slow!	0	0
SmallGain	154.499	2	156.482	2.5	158.982	0.298	159.349	1.652	You did not earn $0.20!	You pressed too slow!	0	0
NoMoneyStake	160.998	2	162.982	4.0	166.981	0.298	167.348	1.652	No money at stake!	Correct Response!	1	287
