TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
LargeLoss	0.029	2	2.012	1.5	3.512	0.339	3.928	1.611	You lose $5!	You pressed too slow!	0	0
LargeLoss	5.528	2	7.511	2.5	10.011	0.339	10.427	1.611	You keep $5!	Correct Response!	1	309
NoMoneyStake	12.027	2	14.01	2.0	16.01	0.339	16.427	1.611	No money at stake!	Correct Response!	1	294
SmallLoss	18.026	2	20.009	2.5	22.509	0.339	22.926	1.611	You keep $0.20!	Correct Response!	1	298
LargeGain	24.525	2	26.508	2.0	28.508	0.319	28.908	1.631	You earn $5!	Correct Response!	1	315
NoMoneyStake	30.525	2	32.508	1.5	34.007	0.319	34.407	1.631	No money at stake!	You pressed too slow!	0	0
SmallLoss	36.024	2	38.007	1.5	39.507	0.319	39.907	1.631	You keep $0.20!	Correct Response!	1	284
NoMoneyStake	41.523	2	43.506	2.5	46.006	0.319	46.406	1.631	No money at stake!	Correct Response!	1	274
NoMoneyStake	48.022	2	50.005	3.0	53.005	0.319	53.405	1.631	No money at stake!	Correct Response!	1	289
SmallGain	55.021	2	57.004	3.5	60.504	0.319	60.904	1.631	You earn $0.20!	Correct Response!	1	286
SmallGain	62.52	2	64.503	2.5	67.003	0.289	67.369	1.661	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	69.019	2	71.002	1.5	72.502	0.289	72.869	1.661	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	74.518	2	76.501	1.5	78.001	0.289	78.368	1.661	No money at stake!	You pressed too slow!	0	0
SmallGain	80.018	2	82.001	1.5	83.5	0.289	83.867	1.661	You earn $0.20!	Correct Response!	1	273
SmallGain	85.517	2	87.5	4.0	91.499	0.269	91.849	1.681	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	93.516	2	95.499	1.5	96.999	0.269	97.348	1.681	You did not earn $5!	You pressed too slow!	0	0
LargeGain	99.015	2	100.998	3.0	103.998	0.269	104.347	1.681	You earn $5!	Correct Response!	1	206
SmallGain	106.014	2	107.997	1.5	109.497	0.309	109.88	1.641	You earn $0.20!	Correct Response!	1	307
LargeLoss	111.513	2	113.496	1.5	114.996	0.309	115.379	1.641	You lose $5!	You pressed too slow!	0	0
SmallGain	117.012	2	118.995	2.0	120.995	0.309	121.378	1.641	You earn $0.20!	Correct Response!	1	265
SmallLoss	123.012	2	124.995	3.0	127.994	0.329	128.394	1.621	You keep $0.20!	Correct Response!	1	105
