TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
LargeLoss	0.018	2	2.001	1.5	3.501	0.387	3.968	1.563	You lose $5!	You pressed too slow!	0	0
LargeGain	5.517	2	7.5	2.0	9.5	0.387	9.967	1.563	You earn $5!	Correct Response!	1	290
NoMoneyStake	11.516	2	13.499	4.0	17.499	0.387	17.965	1.563	No money at stake!	Correct Response!	1	299
LargeLoss	19.515	2	21.498	1.5	22.998	0.387	23.464	1.563	You keep $5!	Correct Response!	1	287
LargeGain	25.014	2	26.997	1.5	28.497	0.367	28.93	1.583	You earn $5!	Correct Response!	1	348
LargeLoss	30.513	2	32.496	2.0	34.496	0.367	34.946	1.583	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	36.512	2	38.495	3.0	41.495	0.367	41.944	1.583	No money at stake!	You pressed too slow!	0	0
SmallGain	43.511	2	45.494	2.0	47.494	0.367	47.943	1.583	You earn $0.20!	Correct Response!	1	294
NoMoneyStake	49.51	2	51.493	2.0	53.492	0.347	53.909	1.603	No money at stake!	You pressed too slow!	0	0
SmallGain	55.509	2	57.492	2.5	59.991	0.347	60.408	1.603	You did not earn $0.20!	You pressed too slow!	0	0
NoMoneyStake	62.008	2	63.991	3.5	67.49	0.347	67.907	1.603	No money at stake!	You pressed too slow!	0	0
SmallGain	69.506	2	71.489	4.0	75.489	0.347	75.905	1.603	You earn $0.20!	Correct Response!	1	321
SmallLoss	77.505	2	79.488	4.0	83.487	0.347	83.904	1.603	You lose $0.20!	You pressed too slow!	0	0
SmallGain	85.504	2	87.487	1.5	88.986	0.367	89.436	1.583	You did not earn $0.20!	You pressed too slow!	0	0
NoMoneyStake	91.003	2	92.986	1.5	94.485	0.367	94.935	1.583	No money at stake!	You pressed too slow!	0	0
LargeLoss	96.502	2	98.485	1.5	99.984	0.367	100.418	1.583	You keep $5!	Correct Response!	1	304
SmallLoss	102.001	2	103.984	2.0	105.983	0.367	106.433	1.583	You keep $0.20!	Correct Response!	1	296
SmallGain	108.0	2	109.983	3.0	112.982	0.387	113.449	1.563	You earn $0.20!	Correct Response!	1	342
LargeLoss	114.998	2	116.981	3.5	120.481	0.387	120.947	1.563	You keep $5!	Correct Response!	1	309
NoMoneyStake	122.497	2	124.48	1.5	125.98	0.387	126.446	1.563	No money at stake!	Correct Response!	1	314
