TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	FEEDBACK_ONSET	FEEDBACK_DURATION	TRIAL_RESULT	RESULT_REASON	PROBE_HIT	PROBE_MRT
LargeGain	0.066	2	1.999	1.5	3.499	0.347	3.915	1.603	You earn $5!	Correct Response!	1	308
LargeGain	5.515	2	7.498	4.0	11.497	0.347	11.914	1.603	You earn $5!	Correct Response!	1	309
SmallGain	13.53	2	15.497	2.5	17.996	0.347	18.413	1.603	You earn $0.20!	Correct Response!	1	314
SmallGain	20.012	2	21.995	4.0	25.995	0.297	26.361	1.653	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	28.011	2	29.994	2.0	31.994	0.297	32.36	1.653	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	34.06	2	35.993	3.0	38.992	0.297	39.359	1.653	No money at stake!	Correct Response!	1	285
SmallLoss	41.042	2	42.992	1.5	44.491	0.297	44.858	1.653	You keep $0.20!	Correct Response!	1	265
LargeLoss	46.524	2	48.491	2.0	50.49	0.277	50.84	1.673	You keep $5!	Correct Response!	1	274
LargeGain	52.507	2	54.49	3.0	57.489	0.277	57.839	1.673	You earn $5!	Correct Response!	1	266
LargeLoss	59.506	2	61.489	2.0	63.488	0.277	63.838	1.673	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	65.505	2	67.488	4.0	71.487	0.297	71.853	1.653	No money at stake!	You pressed too slow!	0	0
SmallLoss	73.503	2	75.486	3.5	78.986	0.297	79.352	1.653	You lose $0.20!	You pressed too slow!	0	0
SmallLoss	81.002	2	82.985	1.5	84.485	0.297	84.851	1.653	You lose $0.20!	You pressed too slow!	0	0
LargeLoss	86.501	2	88.484	1.5	89.984	0.297	90.35	1.653	You keep $5!	Correct Response!	1	265
SmallGain	92.0	2	93.983	2.0	95.983	0.317	96.383	1.633	You earn $0.20!	Correct Response!	1	290
SmallLoss	97.999	2	99.982	2.0	101.982	0.317	102.381	1.633	You lose $0.20!	You pressed too slow!	0	0
LargeLoss	103.998	2	105.981	1.5	107.481	0.317	107.864	1.633	You keep $5!	Correct Response!	1	272
LargeGain	109.497	2	111.48	3.5	114.979	0.337	115.396	1.613	You earn $5!	Correct Response!	1	300
NoMoneyStake	116.996	2	118.979	1.5	120.478	0.337	120.895	1.613	No money at stake!	Correct Response!	1	329
SmallLoss	122.495	2	124.478	2.0	126.477	0.337	126.894	1.613	You keep $0.20!	Correct Response!	1	313
NoMoneyStake	128.494	2	130.477	2.0	132.476	0.337	132.893	1.613	No money at stake!	Correct Response!	1	298
SmallGain	134.493	2	136.476	1.5	137.975	0.337	138.392	1.613	You earn $0.20!	Correct Response!	1	311
NoMoneyStake	139.992	2	141.975	1.5	143.474	0.307	143.858	1.643	No money at stake!	Correct Response!	1	291
SmallGain	145.491	2	147.474	3.0	150.473	0.307	150.856	1.643	You earn $0.20!	Correct Response!	1	268
LargeGain	152.489	2	154.472	1.5	155.972	0.307	156.355	1.643	You did not earn $5!	You pressed too slow!	0	0
NoMoneyStake	157.988	2	159.971	2.0	161.971	0.307	162.354	1.643	No money at stake!	You pressed too slow!	0	0
SmallGain	163.987	2	165.97	2.0	167.97	0.307	168.353	1.643	You earn $0.20!	Correct Response!	1	281
SmallLoss	169.986	2	171.969	1.5	173.469	0.277	173.819	1.673	You lose $0.20!	You pressed too slow!	0	0
SmallLoss	175.485	2	177.468	3.0	180.468	0.277	180.818	1.673	You lose $0.20!	You pressed too slow!	0	0
NoMoneyStake	182.484	2	184.467	1.5	185.967	0.277	186.317	1.673	No money at stake!	You pressed too slow!	0	0
SmallGain	187.983	2	189.966	1.5	191.466	0.277	191.816	1.673	You earn $0.20!	Correct Response!	1	272
SmallGain	193.482	2	195.465	3.5	198.965	0.297	199.331	1.653	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	200.981	2	202.964	1.5	204.464	0.297	204.83	1.653	You did not earn $5!	You pressed too slow!	0	0
LargeGain	206.48	2	208.463	2.5	210.963	0.297	211.329	1.653	You earn $5!	Correct Response!	1	285
SmallLoss	212.979	2	214.962	2.5	217.462	0.337	217.878	1.613	You keep $0.20!	Correct Response!	1	282
SmallLoss	219.478	2	221.461	4.0	225.46	0.337	225.877	1.613	You keep $0.20!	Correct Response!	1	307
SmallGain	227.476	2	229.459	1.5	230.959	0.337	231.376	1.613	You earn $0.20!	Correct Response!	1	336
SmallLoss	232.976	2	234.959	1.5	236.458	0.317	236.858	1.633	You lose $0.20!	You pressed too slow!	0	0
LargeLoss	238.475	2	240.458	1.5	241.957	0.317	242.357	1.633	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	243.974	2	245.957	1.5	247.456	0.317	247.856	1.633	No money at stake!	Correct Response!	1	294
NoMoneyStake	249.473	2	251.456	2.5	253.955	0.317	254.355	1.633	No money at stake!	Correct Response!	1	306
LargeLoss	255.972	2	257.955	1.5	259.454	0.317	259.854	1.633	You keep $5!	Correct Response!	1	303
LargeLoss	261.471	2	263.454	4.0	267.453	0.297	267.819	1.653	You lose $5!	You pressed too slow!	0	0
NoMoneyStake	269.469	2	271.452	3.5	274.952	0.297	275.318	1.653	No money at stake!	You pressed too slow!	0	0
SmallGain	276.968	2	278.951	1.5	280.451	0.297	280.817	1.653	You did not earn $0.20!	You pressed too slow!	0	0
LargeGain	282.467	2	284.45	2.0	286.45	0.297	286.816	1.653	You did not earn $5!	You pressed too slow!	0	0
LargeGain	288.466	2	290.449	1.5	291.949	0.347	292.365	1.603	You did not earn $5!	You pressed too slow!	0	0
LargeLoss	293.965	2	295.948	3.0	298.947	0.347	299.364	1.603	You keep $5!	Correct Response!	1	279
LargeLoss	300.964	2	302.947	3.5	306.446	0.347	306.863	1.603	You keep $5!	Correct Response!	1	292
LargeLoss	308.462	2	310.445	2.5	312.945	0.387	313.412	1.563	You lose $5!	You pressed too slow!	0	0
